product_id,product_name,category,subcategory,brand,unit_price_ghs,cost_price_ghs,launch_date,stock_quantity,avg_rating,is_active
PRD00107,Dell Footwear 376,Fashion,Footwear,Nestle,66.35,52.65,2024-01-05,349,3.6,True
PRD00350,Adidas Phone Accessorie 141,Phones & Tablets,Phone Accessories,Unilever,2338.06,2004.3,2024-05-25,890,4.28,True
PRD00056,itel Pantry 150,Groceries,Pantry,Nasco,GHS 149.45,109.51,08/09/2024,683,3.43,False
PRD01059,HP Bedding 113,Home & Kitchen,Bedding,Infinix,510.72,402.03,2023-05-28,865,4.44,True
PRD00214,Nestle Household 776,Groceries,Household,Infinix,16.49,9.18,2023-02-20,746,3.63,True
PRD00121,Fan Milk Bedding 101,Home & Kitchen,Bedding,Tecno,103.79,66.55,2022-01-08,776,3.64,True
PRD00939,itel Gym Equipment 229,SPORTS & FITNESS,Gym Equipment,HP,232.22,196.53,"October 11, 2022",58,3.93,True
PRD01332,Lenovo Cookware 322,Home & Kitchen,Cookware,Fan Milk,199.72,135.77,2023-06-12,806,3.85,True
PRD00073,Apple Toy 268,Baby Products,Toys,Kasapreko,33.72,27.97,2024-08-09,42,4.18,True
PRD01349,Dell Women's Clothing 795,Fashion,Women's Clothing,Adidas,209.52,123.11,2022-01-02,360,3.54,True
PRD00840,Nasco Cookware 959,Home & Kitchen,Cookware,Puma,960.43,574.06,2023-08-19,350,3.57,True
PRD00775,Kasapreko Smartphone 680,Phones & Tablets,Smartphones,Tecno,4632.22,3215.02,2022-05-16,243,5.0,True
PRD00046,Lenovo Household 748,Groceries,Household,Adidas,44.6,30.13,2022-03-16,442,4.17,True
PRD01312,Nestle Outdoor 874,SPORTS & FITNESS,Outdoor,Lenovo,600.65,363.98,2023-08-18,447,4.22,True
PRD00524,GTP Fragrance 901,Health & Beauty,Fragrance,Tecno,17.83,14.66,2024-04-05,172,4.07,True
PRD00938,Nasco Printer 682,Computing,Printers,Unilever,2902.76,2480.76,2022-09-04,113,3.79,True
PRD01044,Fan Milk Supplement 143,Health & Beauty,Supplements,Fan Milk,385.02,227.54,2023-06-07,861,3.95,True
PRD00933,Nasco Bag 366,Fashion,Bags,Nivea,357.0,198.94,2023-07-08,622,,True
PRD00856,Fan Milk Footwear 773,Fashion,Footwear,Nestle,801.89,481.19,29/11/2024,525,4.81,True
PRD00534,Hisense Skincare 874,Health & Beauty,Skincare,Nestle,39.33,28.63,14/11/2024,458,3.77,True
PRD01179,HP Small Appliance 428,Electronics,Small Appliances,Nivea,2984.93,1915.91,2023-08-18,699,4.68,True
PRD00604,itel Household 965,Groceries,Household,Kasapreko,212.14,143.79,2024-10-22,822,4.0,True
PRD00466,Nestle Fragrance 593,Health & Beauty,Fragrance,Kasapreko,122.66,99.26,2024-11-14,579,4.13,False
PRD00880,Lenovo Furniture 603,Home & Kitchen,Furniture,Generic,340.71,269.99,2024-05-20,820,3.36,True
PRD01326,Nasco Outdoor 490,Sports & Fitness,Outdoor,Unilever,1880.99,1413.89,2022-10-28,271,4.61,True
PRD00837,GTP Beverage 368,Groceries,Beverages,Nivea,50.66,30.83,"January 07, 2023",131,3.49,True
PRD01074,Lenovo Sportswear 395,Sports & Fitness ,Sportswear,Nivea,107.64,62.73,2022-05-14,324,4.43,True
PRD00061,Apple Supplement 759,Health & Beauty,Supplements,Samsung,56.53,45.56,2024-09-08,316,3.8,False
PRD01490,Midea Women's Clothing 910,Fashion,Women's Clothing,Hisense,49.9,32.05,2022-05-17,466,5.0,True
PRD00093,Tecno Women's Clothing 132,Fashion,Women's Clothing,Tecno,883.41,552.9,2024-03-03,-20,4.47,True
PRD00667,Generic Beverage 973,Groceries,Beverages,HP,91.12,69.39,05/01/2022,387,3.88,True
PRD00756,Apple Audio 346,Electronics,Audio,Woodin,617.93,363.32,15/09/2022,473,4.46,True
PRD00195,Infinix Printer 857,Computing,Printers,Dell,1385.92,1162.96,16/01/2023,501,3.58,False
PRD00281,Woodin Smartphone 534,Phones & Tablets,Smartphones,Hisense,1661.75,1297.14,2022-08-12,870,3.61,True
PRD00696,Nestle Furniture 268,Home & Kitchen,Furniture,Puma,1033.26,850.17,2023-06-10,248,4.03,True
PRD00360,Hisense Furniture 328,Home & Kitchen,Furniture,Adidas,2160.44,1333.35,2023-09-10,586,4.16,True
PRD00520,Hisense Baby Food 796,Baby Products,Baby Food,Apple,435.17,254.29,2023-04-01,804,3.96,True
PRD01309,Nivea Phone Accessorie 730,Phones & Tablets,Phone Accessories,Apple,3505.99,2074.9,2024-02-12,887,3.61,True
PRD00865,Adidas Smartphone 217,Phones & Tablets,Smartphones,Adidas,5978.25,3978.27,"March 05, 2023",68,3.28,False
PRD00183,Midea Cookware 807,Home & Kitchen,Cookware,Infinix,48.77,41.04,2024-09-22,574,4.76,True
PRD01064,HP Fragrance 474,Health & Beauty,Fragrance,Hisense,GHS 27.82,19.84,31/10/2022,821,3.67,True
PRD01245,Midea Footwear 563,Fashion,Footwear,HP,503.03,413.26,2022-11-13,360,4.51,False
PRD00111,Fan Milk Women's Clothing 140,Fashion,Women's Clothing,Samsung,539.61,320.1,2024-09-15,500,4.37,True
PRD01139,Dell Phone Accessorie 479,Phones & Tablets,Phone Accessories,Unilever,5372.24,3158.94,2022-12-30,73,3.96,False
PRD00043,Adidas Fragrance 323,Health & Beauty,Fragrance,Hisense,44.54,30.83,2023-12-25,498,4.99,True
PRD00747,Hisense Women's Clothing 374,Fashion,Women's Clothing,Tecno,244.43,185.89,2022-09-15,7,4.37,True
PRD00988,Samsung Smartphone 869,Phones & Tablets,Smartphones,Woodin,4260.38,,2023-01-17,705,3.89,True
PRD00205,Puma Phone Accessorie 763,Phones & Tablets,Phone Accessories,Hisense,1967.7,1425.22,2022-11-11,77,3.01,False
PRD00887,Dell Footwear 910,Fashion,Footwear,Infinix,565.0,423.89,2023-11-18,239,3.51,True
PRD00053,Adidas Pantry 700,Groceries,Pantry,GTP,16.14,11.39,2024-04-29,272,4.52,True
PRD01191,Infinix Women's Clothing 320,Fashion,Women's Clothing,Unilever,47.66,31.57,2023-12-14,466,4.05,True
PRD00546,Unilever Bag 231,Fashion,Bags,HP,696.89,512.59,2023-03-31,689,3.24,True
PRD00069,Fan Milk Phone Accessorie 690,Phones & Tablets,Phone Accessories,HP,389.53,232.29,2024-05-27,766,3.68,True
PRD00967,Apple Textbook 230,Books & Stationery,Textbooks,Dell,GHS 14.77,12.18,01/11/2023,823,4.72,True
PRD00925,Puma Monitor 340,computing,Monitors,Tecno,2377.71,1351.58,2024-01-01,777,4.36,True
PRD00811,Nestle Phone Accessorie 721,Phones & Tablets,Phone Accessories,Nivea,1190.08,,2024-10-21,443,4.32,True
PRD00184,Kasapreko Bag 619,Fashion,Bags,Adidas,325.57,228.57,2023-08-21,346,5.0,False
PRD00138,Kasapreko Bedding 263,Home & Kitchen,Bedding,Nasco,39.08,26.75,2024-12-16,660,4.66,True
PRD00133,Tecno Cookware 335,Home & Kitchen,Cookware,Fan Milk,763.37,512.65,2024-10-28,745,4.48,True
PRD00081,Apple Supplement 107,Health & Beauty,Supplements,Adidas,20.96,15.51,2022-10-21,452,3.62,True
PRD01259,itel Furniture 700,Home & Kitchen,Furniture,Adidas,2492.19,1696.24,2024-11-20,279,,True
PRD00106,Hisense Household 520,Groceries,Household,Hisense,28.43,19.98,27/06/2022,54,3.5,True
PRD01207,Nivea Skincare 889,Health & Beauty,Skincare,Generic,215.78,183.19,02/04/2023,303,4.17,True
PRD00542,Midea Furniture 166,Home & Kitchen,Furniture,Unilever,GHS 39.50,27.54,2022-09-26,653,3.68,False
PRD01323,Infinix Smartphone 105,Phones & Tablets,Smartphones,Adidas,-49.99,164.92,2024-03-01,734,3.99,True
PRD00481,Midea Footwear 736,Fashion,Footwear,,335.26,230.37,15/02/2024,498,3.51,True
PRD00166,Nasco Bag 920,Fashion,Bags,Dell,536.53,401.93,2023-04-20,221,3.56,True
PRD00249,Nivea Bag 218,Fashion,Bags,Infinix,692.22,540.64,2022-05-07,500,4.43,True
PRD00308,itel Fragrance 581,Health & Beauty,Fragrance,Tecno,69.86,41.2,2024-05-04,191,4.24,True
PRD00447,Midea Office Supplie 866,Books & Stationery,Office Supplies,HP,109.38,94.34,21/10/2024,620,4.21,True
PRD00803,Dell Supplement 609,Sports & Fitness,Supplements,Infinix,117.88,77.41,2023-07-14,209,5.0,True
PRD00335,Kasapreko Printer 575,Computing,Printers,Dell,,564.08,2023-06-24,249,4.37,True
PRD00098,Generic Tablet 932,Phones & Tablets,Tablets,Nivea,3637.38,3030.32,2023-04-28,152,4.23,True
PRD00818,Apple Cleaning 193,Home & Kitchen,Cleaning,Hisense,1639.18,1134.67,2023-08-11,633,4.29,True
PRD00738,Lenovo Audio 190,Electronics,Audio,Lenovo,"GHS 5,638.67",4894.93,28/03/2023,594,3.97,True
PRD00947,HP Snack 929,Groceries,Snacks,Midea,64.15,44.1,2022-01-17,185,3.83,True
PRD00904,Tecno Bedding 102,Home & Kitchen,Bedding,Midea,484.54,409.27,2024-08-23,456,4.18,True
PRD01108,Nestle Men's Clothing 702,Fashion,Men's Clothing,,GHS 246.27,213.06,2024-06-18,41,4.55,True
PRD00103,Infinix Small Appliance 409,Electronics,Small Appliances,Hisense,"GHS 6,642.00",3768.19,2024-01-09,319,3.46,True
PRD00435,Midea Tablet 311,Phones & Tablets,Tablets,Samsung,231.78,151.7,31/07/2023,608,4.05,True
PRD00075,Nestle Tablet 506,Phones & Tablets,Tablets,Midea,GHS 265.79,232.69,2023-12-29,410,,True
PRD01392,Generic Diaper 908,Baby Products,Diapers,HP,42.41,36.45,2022-08-25,120,4.07,True
PRD01023,Woodin Textbook 702,Books & Stationery,Textbooks,Kasapreko,GHS 119.41,74.49,2024-06-09,122,3.15,True
PRD01411,Dell Baby Care 385,Baby Products,Baby Care,Apple,241.99,183.21,2024-10-10,169,3.79,False
PRD00303,Midea Cookware 462,Home & Kitchen,Cookware,Kasapreko,232.09,140.25,"December 23, 2023",504,3.97,True
PRD01342,Nivea Diaper 520,Baby Products,Diapers,HP,222.32,143.02,2022-09-06,266,3.79,True
PRD01311,Dell Bag 751,Fashion,Bags,itel,55.55,36.61,2024-12-20,505,4.62,True
PRD01270,Samsung Cleaning 384,Home & Kitchen,Cleaning,Hisense,47.51,33.68,2023-03-06,869,4.64,True
PRD00763,HP Power Bank 396,Phones & Tablets,Power Banks,Infinix,2290.85,1707.68,2024-12-05,303,4.5,True
PRD00734,Adidas Bag 622,Fashion,Bags,Generic,96.2,63.68,2023-02-09,602,3.74,True
PRD00389,Unilever Phone Accessorie 468,Phones & Tablets,Phone Accessories,Midea,338.95,236.01,2022-10-05,878,3.71,True
PRD00236,Samsung Pantry 825,Groceries,Pantry,Infinix,62.78,47.92,2023-10-24,167,3.44,False
PRD01293,Dell Furniture 471,Home & Kitchen,,Woodin,1423.64,934.51,2023-10-26,378,4.13,True
PRD00268,Apple Monitor 692,Computing,Monitors,Adidas,1435.27,1258.24,2023-06-03,409,4.57,True
PRD00306,GTP Men's Clothing 703,Fashion,Men's Clothing,Fan Milk,62.07,53.56,2024-03-01,315,3.96,True
PRD00850,Samsung Office Supplie 416,Books & Stationery,Office Supplies,Samsung,283.02,160.07,2022-12-13,191,4.35,True
PRD00118,Tecno Household 363,Groceries,Household,Midea,32.06,27.36,2023-10-22,887,,True
PRD01496,Nasco Fragrance 170,Health & Beauty,Fragrance,Lenovo,427.24,268.3,2022-12-28,-20,3.72,True
PRD00674,Apple Supplement 521,Health & Beauty,Supplements,Lenovo,47.35,34.6,2023-08-13,817,2.84,True
PRD00250,Puma Footwear 560,Fashion,Footwear,Nivea,162.36,90.83,2023-10-04,243,4.39,False
PRD01132,Adidas Cookware 537,Home & Kitchen,Cookware,Kasapreko,816.71,638.17,22/10/2023,254,4.29,True
PRD01190,Dell Haircare 775,Health & Beauty,Haircare,Midea,60.59,52.6,2023-10-07,628,2.55,True
PRD00072,Apple Footwear 820,Fashion,Footwear,Generic,540.09,395.72,2024-03-31,585,3.73,True
PRD00095,Lenovo Camera 864,Electronics,Cameras,Dell,377.11,282.98,2024-11-09,791,4.11,True
PRD00916,itel Fiction 294,Books & Stationery,Fiction,Kasapreko,50.76,44.59,2022-08-12,266,,False
PRD00034,Tecno Bag 571,Fashion,Bags,Puma,399.29,317.43,2024-05-01,671,4.15,True
PRD00800,Kasapreko Fragrance 635,HEALTH & BEAUTY,Fragrance,Puma,106.5,65.37,2023-03-29,344,3.59,True
PRD01228,Adidas Footwear 497,Fashion,Footwear,Hisense,203.84,149.08,2024-12-12,66,3.47,True
PRD00449,Nasco Smartphone 280,Phones & Tablets,Smartphones,GTP,547.2,397.8,2023-05-07,722,4.06,True
PRD00446,GTP Haircare 260,Health & Beauty,Haircare,Midea,50.84,41.47,2023-11-26,245,4.62,True
PRD00772,Fan Milk Cookware 141,Home & Kitchen,Cookware,Nestle,1990.04,1521.83,2024-09-24,252,4.41,True
PRD00717,Tecno Cookware 375,Home & Kitchen,Cookware,Kasapreko,96.86,53.52,2022-09-09,45,4.94,True
PRD00843,Unilever Cookware 500,Home & Kitchen,Cookware,Nasco,646.41,390.6,28/08/2024,789,5.0,True
PRD01186,Puma Diaper 729,Baby Products,Diapers,,411.47,238.25,2022-11-27,403,4.03,False
PRD01376,itel Power Bank 826,Phones & Tablets,Power Banks,Adidas,2377.11,1895.74,2023-05-02,744,4.65,False
PRD01168,Tecno Bedding 862,Home & Kitchen,Bedding,Lenovo,-49.99,285.02,2024-04-06,382,3.9,True
PRD00078,Woodin Supplement 983,Health & Beauty,Supplements,Generic,154.58,88.63,2022-10-14,38,3.68,True
PRD00085,HP Phone Accessorie 338,Phones & Tablets,Phone Accessories,Nasco,,2648.45,2024-11-16,810,3.43,False
PRD00902,Woodin Audio 502,Electronics,Audio,Kasapreko,267.57,150.06,2023-12-02,81,4.72,True
PRD00083,Generic Baby Care 279,Baby Products,Baby Care,Samsung,39.79,31.06,2023-10-16,352,4.46,True
PRD00458,Woodin Women's Clothing 491,Fashion,Women's Clothing,Puma,77.78,52.74,2023-09-06,510,4.7,True
PRD01165,Adidas Printer 599,Computing,Printers,Infinix,2153.86,1609.61,2024-07-07,531,4.77,True
PRD00677,Generic Outdoor 257,Sports & Fitness,Outdoor,GTP,GHS 457.97,345.79,2024-06-13,184,3.74,True
PRD01495,Unilever Women's Clothing 900,Fashion,Women's Clothing,Tecno,GHS 188.20,143.65,2024-03-04,891,3.51,True
PRD01114,Adidas Gym Equipment 953,Sports & Fitness,Gym Equipment,Woodin,1516.1,1165.6,2024-08-14,85,3.3,True
PRD00437,GTP Storage 983,Computing,Storage,Fan Milk,542.11,358.88,2024-05-13,33,3.71,True
PRD00771,Woodin Small Appliance 492,Electronics,,Fan Milk,8521.27,6457.35,2024-04-16,542,3.62,True
PRD00645,Puma Fragrance 215,Health & Beauty,Fragrance,,24.49,14.45,2024-09-08,783,4.25,True
PRD00889,Lenovo Laptop 589,Computing,Laptops,Apple,GHS 421.02,309.3,2022-08-24,412,4.46,True
PRD00979,HP Bedding 473,Home & Kitchen,Bedding,Nivea,44.58,33.02,07/03/2024,185,3.87,True
PRD00491,Tecno Haircare 939,Health & Beauty,Haircare,Nivea,134.79,74.85,2023-05-03,720,3.69,True
PRD01161,Puma Power Bank 126,Phones & Tablets,Power Banks,Apple,1073.2,792.61,2024-04-16,180,3.34,True
PRD00405,Apple Art 116,Books & Stationery,Art,Infinix,199.63,167.28,2022-12-13,511,3.58,True
PRD01352,Unilever Toy 579,Baby Products,Toys,,279.65,194.33,2023-10-04,762,3.33,True
PRD01007,Dell Outdoor 924,Sports & Fitness,Outdoor,Lenovo,152.7,89.12,2022-07-06,624,4.18,True
PRD01238,Unilever Footwear 583,Fashion,Footwear,Nasco,GHS 108.42,86.71,2024-08-30,853,5.0,True
PRD00105,HP Beverage 818,Groceries,Beverages,Adidas,76.37,64.84,2022-04-30,673,4.06,True
PRD00610,Kasapreko Footwear 883,Fashion,Footwear,Tecno,208.08,133.4,07/11/2023,895,,True
PRD00899,HP Printer 810,Computing,Printers,Infinix,9799.3,8524.4,2022-05-30,529,3.59,True
PRD00689,Lenovo Pantry 338,Groceries,Pantry,Dell,104.39,78.81,2023-04-25,303,3.84,True
PRD01081,Nasco Small Appliance 592,Electronics,Small Appliances,Midea,133.42,113.31,2023-03-16,737,3.79,True
PRD00827,Nestle Cleaning 406,Home & Kitchen,Cleaning,Nivea,1925.23,1391.07,2022-08-04,407,3.63,True
PRD01278,Nasco Power Bank 812,Phones & Tablets,Power Banks,Nasco,964.2,767.3,2023-11-23,515,4.19,True
PRD01005,Unilever Haircare 613,Health & Beauty,Haircare,Kasapreko,164.77,101.54,2024-05-03,712,3.87,True
PRD00063,Lenovo Cleaning 260,HOME & KITCHEN,Cleaning,Samsung,493.09,393.96,2022-05-26,201,3.2,True
PRD00282,Nivea Storage 719,computing,Storage,Lenovo,1358.84,947.95,2022-07-29,744,3.78,True
PRD00853,Hisense Baby Food 859,Baby Products,Baby Food,Samsung,369.25,292.73,2023-08-05,144,4.23,True
PRD00779,Dell Pantry 304,Groceries,Pantry,Nivea,11.13,7.72,2022-06-09,155,5.0,True
PRD01386,Tecno Smartphone 976,Phones & Tablets,Smartphones,GTP,6359.66,5482.29,2023-05-14,666,4.62,True
PRD00239,Kasapreko Phone Accessorie 529,Phones & Tablets,Phone Accessories,Kasapreko,2303.48,1278.63,2023-12-23,36,4.48,True
PRD00224,Dell Art 159,Books & Stationery,Art,Lenovo,19.57,12.5,2024-01-19,14,4.74,True
PRD00146,Nasco Television 415,Electronics,Televisions,itel,1281.94,1037.1,2023-10-21,506,4.41,True
PRD01450,Dell Small Appliance 876,Electronics,Small Appliances,Generic,GHS 844.06,,2024-08-18,759,2.97,True
PRD00374,Woodin Footwear 479,Fashion,Footwear,Generic,623.66,469.53,2023-03-01,137,4.37,True
PRD01275,GTP Printer 925,Computing,Printers,Midea,408.68,353.3,2023-05-28,428,3.97,True
PRD00119,Unilever Men's Clothing 239,Fashion,Men's Clothing,HP,176.33,121.4,2024-01-24,744,4.2,True
PRD01169,Tecno Baby Food 105,Baby Products,Baby Food,Midea,GHS 30.60,17.05,2023-07-01,276,4.03,True
PRD01166,Dell Diaper 940,Baby Products,Diapers,Generic,165.77,144.36,2022-04-13,260,4.19,False
PRD00251,Woodin Haircare 346,Health & Beauty,,Nivea,21.81,16.97,2024-06-01,38,3.3,True
PRD01498,Midea Supplement 813,Health & Beauty,Supplements,Samsung,78.76,60.92,2022-12-30,590,3.05,True
PRD01382,Kasapreko Power Bank 480,Phones & Tablets,Power Banks,itel,341.3,287.02,2024-12-28,457,4.02,True
PRD00964,GTP Storage 622,Computing,Storage,Generic,9605.09,6341.73,2023-03-03,840,4.81,True
PRD00010,Adidas Bag 783,Fashion,Bags,Tecno,457.25,332.83,2022-11-12,14,2.88,True
PRD00450,Dell Fragrance 199,Health & Beauty,Fragrance,Infinix,GHS 371.57,218.82,2022-01-05,516,3.68,True
PRD00953,Adidas Television 546,Electronics,Televisions,Nestle,GHS 602.92,448.35,2023-10-01,721,3.77,True
PRD00709,Nivea Footwear 913,Fashion,Footwear,Woodin,50.85,43.99,"March 21, 2024",381,5.0,True
PRD00256,HP Pantry 590,Groceries,Pantry,Apple,95.51,65.8,2024-04-15,438,4.83,True
PRD00883,Unilever Sportswear 291,Sports & Fitness,Sportswear,Infinix,122.32,74.13,2024-04-13,519,4.22,True
PRD00594,Nasco Cookware 638,Home & Kitchen,Cookware,Puma,779.35,,2023-12-11,-20,3.41,True
PRD00390,Woodin Baby Food 537,Baby Products,Baby Food,Dell,25.62,21.09,29/07/2022,781,,True
PRD01226,Adidas Sportswear 185,Sports & Fitness,Sportswear,Midea,1062.9,706.75,2022-09-09,294,4.5,True
PRD01247,Adidas Fragrance 769,Health & Beauty,Fragrance,Adidas,276.73,153.83,2022-04-20,284,3.41,True
PRD00558,Midea Cleaning 633,Home & Kitchen,Cleaning,itel,"GHS 1,149.61",886.01,2022-11-23,654,,False
PRD01336,HP Diaper 313,Baby Products,Diapers,GTP,354.64,299.7,2022-05-11,690,4.63,True
PRD00908,Samsung Power Bank 860,Phones & Tablets,Power Banks,Tecno,210.27,166.91,13/08/2023,487,3.21,True
PRD00461,Adidas Furniture 895,Home & Kitchen,Furniture,Adidas,136.34,109.33,2023-11-10,671,4.37,False
PRD00724,Generic Fiction 951,Books & Stationery,Fiction,Unilever,344.95,210.13,02/03/2023,674,3.97,True
PRD01433,Nivea Power Bank 461,Phones & Tablets,Power Banks,itel,876.85,716.81,2022-12-02,388,3.29,True
PRD00145,Lenovo Bag 328,Fashion,Bags,Infinix,136.78,114.97,2022-11-21,209,,True
PRD00502,Unilever Sportswear 434,Sports & Fitness,Sportswear,GTP,207.67,119.74,2023-05-24,791,4.06,True
PRD01138,Nestle Men's Clothing 977,Fashion,Men's Clothing,Nestle,397.84,316.99,2024-10-03,459,3.59,True
PRD00740,Lenovo Footwear 893,Fashion,Footwear,GTP,42.36,24.8,2023-11-23,410,4.26,True
PRD01436,Hisense Art 248,Books & Stationery,Art,Generic,41.04,24.39,2023-03-05,698,5.0,True
PRD00869,Kasapreko Phone Accessorie 132,Phones & Tablets,Phone Accessories,Generic,767.82,523.65,2024-09-11,886,3.92,True
PRD00732,Woodin Smartphone 932,Phones & Tablets,Smartphones,Kasapreko,462.17,388.1,2024-01-08,714,,False
PRD00540,Nasco Baby Care 646,Baby Products,Baby Care,Nivea,GHS 30.26,18.79,2022-06-04,276,3.01,True
PRD00178,Woodin Textbook 259,Books & Stationery,Textbooks,Nasco,37.81,23.51,2022-09-03,167,3.08,False
PRD00608,Fan Milk Tablet 715,Phones & Tablets,Tablets,Dell,5853.52,3689.77,2022-02-28,322,2.95,True
PRD00698,Woodin Furniture 584,Home & Kitchen,Furniture,GTP,53.91,37.53,13/05/2022,144,,False
PRD01014,Tecno Art 783,Books & Stationery,Art,Nivea,15.29,10.26,2023-11-06,617,3.62,True
PRD01085,HP Textbook 157,Books & Stationery,Textbooks,Lenovo,62.7,45.36,2023-10-15,761,4.15,True
PRD00945,Lenovo Bag 114,Fashion,Bags,Woodin,288.61,167.99,07/06/2024,741,4.0,True
PRD00971,Hisense Audio 987,Electronics,Audio,Nasco,137.24,106.81,2023-06-23,-5,4.35,True
PRD01010,HP Footwear 632,Fashion,Footwear,Apple,55.17,40.58,2022-02-07,573,4.23,False
PRD00008,Midea Beverage 730,Groceries,Beverages,Hisense,GHS 12.55,9.23,2022-05-31,332,3.12,True
PRD00932,Tecno Bag 121,Fashion,Bags,Dell,530.32,436.87,2023-03-19,756,4.37,True
PRD00668,GTP Fiction 179,Books & Stationery,Fiction,Fan Milk,114.36,93.15,2024-12-09,647,4.02,True
PRD01204,Nestle Beverage 618,Groceries,Beverages,Generic,52.91,46.48,2023-12-31,732,2.92,True
PRD00358,itel Pantry 995,Groceries,Pantry,itel,65.81,52.18,2024-06-07,836,3.88,True
PRD00784,Puma Supplement 180,Health & Beauty,Supplements,Puma,231.69,147.07,2023-06-14,538,3.92,True
PRD00736,Infinix Haircare 746,Health & Beauty,Haircare,Fan Milk,344.49,274.15,2022-08-16,725,5.0,True
PRD00330,Nivea Small Appliance 299,Electronics,Small Appliances,Tecno,217.32,150.79,2022-11-02,387,4.21,True
PRD01091,Generic Television 769,Electronics,Televisions,Lenovo,913.05,527.96,2024-07-08,96,3.85,True
PRD01192,Apple Footwear 736,Fashion,Footwear,Tecno,42.52,24.43,2022-03-07,381,4.06,True
PRD01272,Apple Women's Clothing 478,Fashion,Women's Clothing,Dell,50.26,31.21,2022-04-06,549,4.01,True
PRD00259,Adidas Power Bank 492,Phones & Tablets,Power Banks,Hisense,"GHS 1,275.94",863.19,"July 17, 2023",57,3.42,True
PRD00950,Dell Bag 595,Fashion,Bags,Generic,310.27,202.58,"April 18, 2022",182,3.98,True
PRD01220,Puma Power Bank 508,Phones & Tablets,Power Banks,Tecno,1021.61,624.99,2024-02-26,515,3.8,True
PRD00373,Woodin Women's Clothing 418,Fashion,Women's Clothing,Puma,83.53,57.26,2022-02-08,286,3.52,True
PRD01363,Lenovo Supplement 779,Health & Beauty,Supplements,Generic,70.06,52.72,2023-10-16,105,3.47,True
PRD00999,Adidas Textbook 354,Books & Stationery,Textbooks,Nivea,238.81,187.45,2022-08-29,450,3.34,True
PRD00143,Nivea Supplement 709,Sports & Fitness,Supplements,Apple,76.53,,2024-05-29,30,3.8,True
PRD00526,Samsung Women's Clothing 382,Fashion,Women's Clothing,Unilever,195.94,114.56,2022-10-05,547,3.68,True
PRD01180,Nestle Television 465,Electronics,Televisions,itel,2394.55,1463.56,2022-09-23,465,3.82,True
PRD00233,Adidas Office Supplie 585,Books & Stationery,Office Supplies,Infinix,48.28,28.13,2022-12-02,38,4.7,True
PRD01444,Adidas Smartphone 551,Phones & Tablets,Smartphones,Tecno,5854.97,3746.06,2024-09-15,364,2.84,True
PRD01475,Nivea Furniture 510,Home & Kitchen,Furniture,Adidas,527.58,371.63,2022-01-18,895,4.46,True
PRD00441,Apple Baby Care 462,Baby Products,Baby Care,Nasco,295.29,240.1,2024-08-09,880,3.55,True
PRD00532,Nasco Haircare 116,Health & Beauty,Haircare,Adidas,35.81,22.06,2024-05-21,365,,True
PRD01248,Puma Television 799,Electronics,Televisions,Adidas,706.92,534.4,2023-04-12,753,3.75,False
PRD00227,Lenovo Tablet 451,Phones & Tablets,Tablets,Puma,1279.42,737.84,29/06/2024,824,2.93,True
PRD01429,Fan Milk Household 566,Groceries,Household,Apple,GHS 11.51,9.21,"December 05, 2023",147,4.42,True
PRD00229,Nasco Skincare 361,Health & Beauty,Skincare,Nestle,516.5,324.84,2024-10-28,608,3.37,True
PRD01328,itel Cookware 279,Home & Kitchen,Cookware,Nestle,209.34,164.73,2023-02-23,621,3.8,True
PRD01346,Lenovo Haircare 987,Health & Beauty,Haircare,Adidas,32.58,24.55,2022-12-04,327,4.11,True
PRD00213,Unilever Laptop 226,Computing,Laptops,Hisense,5547.98,,2022-04-02,494,4.2,True
PRD00886,Nivea Men's Clothing 510,Fashion,Men's Clothing,,519.7,325.43,2023-09-21,176,4.9,False
PRD00080,Apple Beverage 116,Groceries,Beverages,Infinix,GHS 231.80,167.66,2024-05-18,46,4.92,True
PRD00149,Samsung Women's Clothing 100,Fashion,Women's Clothing,Lenovo,183.18,130.54,2023-06-10,305,4.05,True
PRD00815,Fan Milk Storage 326,Computing,Storage,Nasco,827.85,675.06,2023-09-04,178,3.82,True
PRD00977,Nasco Footwear 201,Fashion,Footwear,Kasapreko,192.78,119.0,2022-06-30,103,4.07,True
PRD00986,GTP Supplement 307,Sports & Fitness,Supplements,Midea,131.37,111.55,2024-12-16,758,,True
PRD00672,Dell Furniture 348,Home & Kitchen,Furniture,itel,481.73,384.55,2023-01-01,480,4.45,True
PRD01199,Midea Television 453,Electronics,Televisions,Nivea,492.06,383.42,2024-02-15,371,2.93,True
PRD00556,Hisense Audio 186,Electronics,Audio,Samsung,489.64,319.74,2023-06-13,613,3.03,True
PRD00429,itel Power Bank 775,Phones & Tablets,Power Banks,Unilever,3119.08,,2022-08-30,464,4.02,True
PRD00134,Hisense Women's Clothing 153,Fashion,Women's Clothing,,336.78,190.01,2024-06-06,597,4.67,True
PRD01303,Generic Snack 913,Groceries,Snacks,Apple,71.63,55.44,2023-06-19,734,3.9,True
PRD00934,Adidas Household 109,Groceries,Household,Unilever,89.96,51.38,2024-11-25,519,3.85,True
PRD01321,Hisense Furniture 754,Home & Kitchen,Furniture,itel,202.04,138.75,10/10/2024,301,4.11,True
PRD00824,Fan Milk Skincare 792,Health & Beauty,Skincare,Infinix,20.59,17.04,2024-07-24,839,4.24,True
