customer_id,churn_probability,risk_decile,monetary_total,frequency,recency_days,acquisition_channel,loyalty_tier,expected_revenue_at_risk
CUST002618,0.5687,4,601.02,2.0,100.0,Marketplace,Bronze,341.8
CUST007130,0.4968,5,687.98,4.0,103.0,Paid Social,Silver,341.79
CUST011907,0.8516,3,401.28,1.0,45.0,Influencer,Bronze,341.73
CUST015649,0.3975,6,858.03,2.0,276.0,Referral,Gold,341.07
CUST003578,0.2319,9,1469.6299999999999,5.0,0.0,Influencer,Bronze,340.81
CUST011932,0.5498,5,619.57,1.0,433.0,Paid Social,Silver,340.64
CUST005312,0.5031,5,676.88,3.0,25.0,Influencer,Bronze,340.54
CUST009277,0.3468,7,981.2,3.0,5.0,Email Campaign,Silver,340.28
CUST019626,0.6426,4,529.25,2.0,122.0,Paid Social,Bronze,340.1
CUST006127,0.4271,6,795.87,2.0,7.0,Paid Social,Bronze,339.92
CUST014959,0.7397,3,459.23,1.0,245.0,Direct,Bronze,339.69
CUST007873,0.9718,1,349.32,1.0,291.0,Influencer,Bronze,339.47
CUST018806,0.4984,5,680.95,1.0,119.0,Referral,Silver,339.39
CUST004323,0.3071,8,1104.52,3.0,79.0,Marketplace,Silver,339.2
CUST015296,0.2802,8,1210.41,1.0,15.0,Email Campaign,Bronze,339.16
CUST013463,0.9936,1,340.63,1.0,432.0,Organic Search,Bronze,338.45
CUST007545,0.5262,5,642.51,1.0,2.0,Paid Social,Silver,338.09
CUST012581,0.6655,4,507.88,1.0,23.0,Influencer,Bronze,337.99
CUST012191,0.9478,2,356.54,1.0,231.0,Organic Search,Bronze,337.93
CUST017649,0.569,4,593.56,1.0,228.0,Paid Social,Bronze,337.74
CUST001879,0.9073,2,372.17,1.0,124.0,Organic Search,Bronze,337.67
CUST012938,0.9832,1,343.37,1.0,454.0,Email Campaign,Bronze,337.6
CUST006500,0.4926,5,685.35,1.0,130.0,Influencer,,337.6
CUST002429,0.3214,8,1050.29,3.0,38.0,Paid Social,Silver,337.56
CUST012740,0.7251,4,465.19,2.0,314.0,Influencer,Bronze,337.31
CUST010724,0.8479,3,397.06,1.0,50.0,Referral,Bronze,336.67
CUST010219,0.9373,2,358.96000000000004,2.0,107.0,Email Campaign,Silver,336.45
CUST010007,0.5298,5,633.79,3.0,38.0,Email Campaign,Bronze,335.78
CUST003491,0.9186,2,365.04,1.0,271.0,Direct,Gold,335.33
CUST014019,0.5284,5,633.9300000000001,4.0,11.0,Organic Search,Silver,334.97
CUST017133,0.6945,4,482.07,1.0,428.0,Paid Social,Gold,334.8
CUST017969,0.4181,6,800.41,1.0,30.0,Organic Search,Bronze,334.65
CUST014510,0.5836,4,572.38,1.0,38.0,Direct,,334.04
CUST013041,0.9835,1,339.28,1.0,314.0,Organic Search,Bronze,333.68
CUST000393,0.4787,5,696.13,1.0,102.0,Paid Social,,333.24
CUST016796,0.5258,5,633.57,1.0,231.0,Influencer,,333.13
CUST011627,0.3049,8,1090.81,4.0,43.0,Email Campaign,Bronze,332.59
CUST017732,0.8063,3,412.38,1.0,78.0,Email Campaign,Bronze,332.5
CUST016410,0.2929,8,1133.53,6.0,24.0,Email Campaign,Bronze,332.01
CUST000166,0.9429,2,352.01,1.0,438.0,Influencer,Gold,331.91
CUST002042,0.7585,3,437.58,1.0,398.0,Direct,,331.9
CUST005120,0.5402,5,614.3399999999999,2.0,181.0,Organic Search,Gold,331.87
CUST008476,0.7433,3,446.33000000000004,2.0,80.0,Paid Social,,331.76
CUST014535,0.2427,9,1366.94,6.0,4.0,Organic Search,Bronze,331.76
CUST013909,0.6011,4,551.78,1.0,120.0,Organic Search,Bronze,331.67
CUST019283,0.3362,7,983.6,1.0,82.0,Paid Social,,330.69
CUST006894,0.0954,10,3464.49,6.0,34.0,Referral,Platinum,330.51
CUST012505,0.3631,7,909.8399999999999,3.0,83.0,Email Campaign,Bronze,330.36
CUST019236,0.8797,3,375.51,1.0,87.0,Organic Search,Bronze,330.34
CUST017505,0.4312,6,765.4,1.0,46.0,Email Campaign,Bronze,330.04
CUST017536,0.451,6,731.3,1.0,192.0,Organic Search,Silver,329.82
CUST009224,0.5213,5,632.23,1.0,4.0,,,329.58
CUST006497,0.9676,1,340.36,1.0,313.0,Paid Social,Bronze,329.33
CUST019924,0.9877,1,333.28,2.0,298.0,Influencer,Gold,329.18
CUST008015,0.9405,2,349.8,2.0,178.0,Direct,Bronze,328.99
CUST004897,0.7386,3,444.99,1.0,37.0,Paid Social,Bronze,328.67
CUST016132,0.0667,10,4926.969999999999,12.0,10.0,Referral,Gold,328.63
CUST019780,0.2903,8,1130.96,1.0,64.0,Organic Search,Bronze,328.32
CUST004290,0.6567,4,499.94,1.0,190.0,Direct,Bronze,328.31
CUST006765,0.9395,2,349.43,1.0,335.0,Direct,Bronze,328.29
CUST009888,0.3957,7,829.0,4.0,122.0,Referral,Bronze,328.04
CUST004171,0.3782,7,867.36,1.0,145.0,Referral,Bronze,328.04
CUST017936,0.9034,3,362.92,1.0,250.0,,Silver,327.86
CUST002047,0.9819,1,333.84,1.0,422.0,Direct,Bronze,327.8
CUST001152,0.5508,5,594.95,2.0,104.0,Direct,Bronze,327.7
CUST012575,0.3824,7,856.6700000000001,4.0,12.0,Marketplace,Bronze,327.59
CUST014638,0.5758,4,568.9,1.0,10.0,Marketplace,Silver,327.57
CUST005723,0.0269,10,12177.42,16.0,16.0,,Gold,327.57
CUST012112,0.4474,6,732.02,2.0,62.0,Referral,Silver,327.51
CUST005560,0.3713,7,882.01,1.0,59.0,Paid Social,Bronze,327.49
CUST007836,0.3381,7,968.4100000000001,2.0,2.0,Organic Search,Silver,327.42
CUST004710,0.5056,5,647.49,2.0,283.0,,Silver,327.37
CUST019431,0.519,5,630.66,2.0,121.0,Paid Social,Bronze,327.31
CUST006087,0.6348,4,514.79,1.0,453.0,Paid Social,Bronze,326.79
CUST007047,0.3646,7,896.0,1.0,19.0,Referral,,326.68
CUST010214,0.299,8,1092.17,4.0,18.0,Influencer,Silver,326.56
CUST016399,0.6395,4,510.58,1.0,193.0,Influencer,Platinum,326.52
CUST006930,0.9479,2,344.4,2.0,317.0,Paid Social,Bronze,326.46
CUST007666,0.1763,9,1849.94,5.0,6.0,Email Campaign,Silver,326.14
CUST003068,0.3906,7,834.8199999999999,2.0,122.0,Email Campaign,Bronze,326.08
CUST009927,0.5665,4,575.33,1.0,35.0,Email Campaign,Gold,325.92
CUST007441,0.5582,4,582.71,1.0,49.0,Paid Social,Silver,325.27
CUST006450,0.9775,1,332.61,1.0,261.0,Organic Search,Bronze,325.13
CUST016595,0.9907,1,328.06,1.0,315.0,Paid Social,Bronze,325.01
CUST012860,0.4413,6,735.9,1.0,152.0,Influencer,Platinum,324.75
CUST002856,0.9749,1,332.76,1.0,258.0,Paid Social,Silver,324.41
CUST000560,0.8857,3,365.78,2.0,91.0,Email Campaign,Bronze,323.97
CUST017407,0.5571,4,581.14,2.0,40.0,Paid Social,Gold,323.75
CUST009551,0.3152,8,1026.73,2.0,2.0,Influencer,Silver,323.63
CUST010136,0.4795,5,672.39,2.0,19.0,Direct,Bronze,322.41
CUST009531,0.9788,1,329.21,1.0,453.0,Email Campaign,Bronze,322.23
CUST005636,0.2018,9,1596.06,4.0,1.0,,Bronze,322.08
CUST010632,0.2225,9,1447.48,1.0,25.0,Organic Search,,322.06
CUST015827,0.9928,1,324.38,1.0,440.0,Influencer,Bronze,322.04
CUST002778,0.438,6,734.71,1.0,263.0,Paid Social,Bronze,321.8
CUST015245,0.3204,8,1004.22,2.0,74.0,Organic Search,Bronze,321.75
CUST000783,0.3334,7,964.5600000000001,2.0,34.0,Organic Search,,321.58
CUST008564,0.4031,6,796.75,1.0,27.0,Organic Search,Platinum,321.17
CUST017908,0.4326,6,742.15,2.0,60.0,Influencer,,321.05
CUST001887,0.601,4,534.01,1.0,38.0,Direct,Bronze,320.94
CUST002436,0.3365,7,953.59,2.0,10.0,Paid Social,Silver,320.88
CUST004303,0.694,4,462.33,1.0,47.0,Email Campaign,Gold,320.86
CUST010658,0.2931,8,1093.47,1.0,26.0,Referral,Silver,320.5
CUST006855,0.5972,4,536.66,2.0,11.0,Influencer,Silver,320.49
CUST019482,0.9478,2,338.09000000000003,2.0,376.0,Direct,Bronze,320.44
CUST018853,0.5082,5,629.9,1.0,55.0,Paid Social,,320.12
CUST014775,0.4279,6,747.98,1.0,21.0,,Gold,320.06
CUST006310,0.4486,6,712.24,1.0,81.0,Organic Search,Silver,319.51
CUST000536,0.9466,2,337.17,1.0,377.0,Organic Search,Silver,319.17
CUST007050,0.9055,3,352.43,1.0,147.0,Email Campaign,Silver,319.13
CUST003873,0.4621,6,690.34,1.0,23.0,Referral,Silver,319.01
CUST015013,0.9873,1,322.84,1.0,317.0,Marketplace,Bronze,318.74
CUST015625,0.4148,6,768.19,1.0,154.0,Direct,Bronze,318.65
CUST017976,0.9259,2,344.12,1.0,108.0,Organic Search,Bronze,318.62
CUST001239,0.335,7,950.96,1.0,61.0,Organic Search,,318.57
CUST002087,0.9713,1,327.86,1.0,326.0,Organic Search,,318.45
CUST001938,0.9713,1,327.75,2.0,268.0,Organic Search,Bronze,318.34
CUST001547,0.6254,4,508.88,2.0,38.0,Paid Social,Silver,318.25
CUST004482,0.9612,2,330.95,2.0,265.0,Direct,Silver,318.11
CUST014460,0.4521,6,703.5,1.0,31.0,Email Campaign,Bronze,318.05
CUST900212,0.9447,2,336.61,2.0,168.0,Organic Search,Bronze,318.0
CUST009030,0.3062,8,1038.41,3.0,106.0,Paid Social,Bronze,317.96
CUST012729,0.3848,7,825.8399999999999,2.0,124.0,Email Campaign,Bronze,317.78
CUST008354,0.4475,6,709.55,1.0,74.0,Paid Social,Bronze,317.52
CUST011374,0.939,2,338.0,1.0,302.0,Organic Search,Bronze,317.38
CUST006919,0.0372,10,8531.060000000001,16.0,4.0,Direct,Silver,317.36
CUST001746,0.8719,3,363.97,1.0,156.0,Email Campaign,Gold,317.35
CUST010647,0.9544,2,332.04,1.0,124.0,Paid Social,Bronze,316.9
CUST003929,0.9865,1,320.96000000000004,2.0,326.0,Organic Search,Bronze,316.63
CUST014928,0.3249,8,974.51,2.0,118.0,Paid Social,Platinum,316.62
CUST018243,0.6136,4,515.76,1.0,44.0,Organic Search,Bronze,316.47
CUST004022,0.2371,9,1333.84,3.0,21.0,Organic Search,Platinum,316.25
CUST014263,0.9417,2,335.79,1.0,99.0,Influencer,Silver,316.21
CUST010553,0.6394,4,494.49,1.0,50.0,,Bronze,316.18
CUST000036,0.9244,2,341.78,1.0,138.0,Direct,Bronze,315.94
CUST015820,0.6635,4,476.12,1.0,106.0,Referral,Bronze,315.91
CUST015302,0.792,3,398.66,2.0,119.0,Direct,Bronze,315.74
CUST011831,0.9535,2,330.98,1.0,303.0,Paid Social,,315.59
CUST003316,0.9703,1,324.63,1.0,454.0,Email Campaign,Bronze,314.99
CUST011124,0.1383,10,2276.88,5.0,79.0,,Bronze,314.89
CUST000805,0.5496,5,572.7,1.0,5.0,Direct,Silver,314.76
CUST004485,0.9296,2,338.26,1.0,220.0,Organic Search,Gold,314.45
CUST003140,0.9399,2,334.52,1.0,423.0,Paid Social,Bronze,314.42
CUST005504,0.1345,10,2336.79,6.0,66.0,Referral,Silver,314.3
CUST014578,0.9708,1,323.68,1.0,341.0,Influencer,Bronze,314.23
CUST014851,0.5533,5,567.42,1.0,122.0,Referral,Bronze,313.95
CUST010580,0.4098,6,764.5799999999999,2.0,61.0,,,313.32
CUST013118,0.3076,8,1015.86,3.0,80.0,Organic Search,Gold,312.48
CUST010921,0.0949,10,3289.55,10.0,33.0,Direct,Silver,312.18
CUST019694,0.0689,10,4528.43,11.0,21.0,,Bronze,312.01
CUST011554,0.4349,6,716.85,1.0,28.0,Paid Social,Bronze,311.76
CUST000918,0.1081,10,2876.54,5.0,6.0,Referral,Bronze,310.95
CUST018771,0.3164,8,981.89,2.0,97.0,Organic Search,Silver,310.67
CUST003659,0.4849,5,640.36,1.0,106.0,Paid Social,,310.51
CUST012948,0.6444,4,481.5,1.0,166.0,Marketplace,Bronze,310.28
CUST012472,0.4822,5,642.44,1.0,87.0,Referral,Bronze,309.78
CUST002835,0.9773,1,316.61,1.0,350.0,Direct,Bronze,309.42
CUST008104,0.2526,9,1224.81,2.0,25.0,Marketplace,Bronze,309.39
CUST005204,0.8394,3,368.08,1.0,73.0,Direct,Bronze,308.97
CUST001340,0.2634,8,1172.05,4.0,45.0,Marketplace,,308.72
CUST013254,0.3548,7,869.31,2.0,9.0,Referral,Bronze,308.43
CUST017544,0.4527,6,680.83,1.0,1.0,Paid Social,Silver,308.21
CUST001797,0.8169,3,376.97,1.0,56.0,Direct,Bronze,307.95
CUST019188,0.9267,2,332.1,2.0,206.0,Influencer,Platinum,307.76
CUST003727,0.9206,2,333.95,1.0,97.0,Influencer,Bronze,307.43
CUST013901,0.2942,8,1043.92,4.0,122.0,Email Campaign,Silver,307.12
CUST009703,0.5829,4,526.81,1.0,9.0,,Bronze,307.08
CUST018818,0.9489,2,323.27,1.0,298.0,Email Campaign,Bronze,306.75
CUST009379,0.2593,8,1181.98,5.0,100.0,Referral,Silver,306.49
CUST003680,0.0327,10,9372.5,16.0,3.0,Referral,,306.48
CUST010108,0.3742,7,818.52,3.0,8.0,Direct,Bronze,306.29
CUST017582,0.5085,5,602.22,3.0,25.0,Organic Search,Bronze,306.23
CUST016789,0.2742,8,1116.83,4.0,115.0,Organic Search,Bronze,306.23
CUST001276,0.8957,3,341.58,1.0,157.0,Paid Social,Bronze,305.95
CUST007259,0.8957,3,341.58,2.0,206.0,,Bronze,305.95
CUST001182,0.2672,8,1144.1200000000001,3.0,2.0,Referral,Bronze,305.71
CUST011010,0.9277,2,329.44,1.0,122.0,Marketplace,,305.62
CUST016817,0.3027,8,1009.6099999999999,3.0,6.0,Organic Search,Bronze,305.61
CUST010487,0.5721,4,533.61,2.0,337.0,Influencer,Platinum,305.28
CUST008943,0.4033,6,755.2,1.0,3.0,Referral,Gold,304.57
CUST014677,0.2703,8,1126.17,1.0,7.0,Referral,Silver,304.4
CUST003077,0.8343,3,364.74,2.0,82.0,Direct,Silver,304.3
CUST014604,0.9817,1,309.94,1.0,281.0,Organic Search,Bronze,304.27
CUST017844,0.4769,5,637.67,1.0,26.0,Organic Search,Gold,304.1
CUST007217,0.9311,2,326.49,1.0,153.0,Paid Social,Gold,303.99
CUST008934,0.6209,4,489.24,1.0,106.0,Organic Search,,303.77
CUST014174,0.9775,1,310.57,1.0,236.0,Organic Search,Platinum,303.58
CUST004957,0.8371,3,361.77,1.0,385.0,Organic Search,Silver,302.84
CUST003706,0.9884,1,306.24,1.0,364.0,Paid Social,Gold,302.69
CUST000717,0.3372,7,895.72,1.0,73.0,Organic Search,Bronze,302.04
CUST008101,0.9851,1,306.11,1.0,402.0,Paid Social,Bronze,301.55
CUST014258,0.1238,10,2434.72,7.0,17.0,Direct,Platinum,301.42
CUST005961,0.5532,5,544.51,1.0,20.0,Influencer,Silver,301.22
CUST006511,0.4514,6,666.87,1.0,79.0,Paid Social,Gold,301.03
CUST013520,0.4172,6,719.85,3.0,116.0,Organic Search,Bronze,300.32
CUST000830,0.1785,9,1679.84,5.0,47.0,Email Campaign,Gold,299.85
CUST019116,0.3072,8,975.21,2.0,80.0,Direct,Platinum,299.58
CUST007597,0.6374,4,469.89000000000004,2.0,40.0,Paid Social,Silver,299.51
CUST008135,0.9905,1,302.3,1.0,302.0,Paid Social,Bronze,299.43
CUST017679,0.1863,9,1607.16,6.0,12.0,Direct,Gold,299.41
CUST010145,0.552,5,542.3,1.0,178.0,,Bronze,299.35
CUST010224,0.3636,7,823.1700000000001,2.0,19.0,Organic Search,Silver,299.3
CUST010674,0.0398,10,7509.12,10.0,25.0,Referral,Gold,298.86
CUST005025,0.1417,10,2107.58,5.0,22.0,Direct,Gold,298.64
CUST001306,0.9305,2,320.94,1.0,98.0,Influencer,Bronze,298.63
CUST011972,0.1588,10,1880.03,6.0,26.0,Referral,Bronze,298.55
CUST016047,0.4547,6,655.36,2.0,100.0,Paid Social,Silver,297.99
CUST000751,0.2827,8,1053.49,6.0,31.0,Organic Search,Bronze,297.82
CUST007702,0.9778,1,304.51,1.0,246.0,Direct,Bronze,297.75
CUST015231,0.9791,1,304.01,2.0,335.0,Paid Social,Bronze,297.66
CUST005350,0.3399,7,875.06,2.0,44.0,,,297.43
CUST015757,0.5901,4,503.69,1.0,210.0,Paid Social,Bronze,297.23
CUST008719,0.5781,4,514.14,2.0,134.0,Organic Search,Bronze,297.22
CUST008452,0.507,5,585.82,2.0,260.0,Email Campaign,Bronze,297.01
CUST001720,0.6286,4,471.95,1.0,39.0,Paid Social,,296.67
CUST012671,0.5182,5,572.21,3.0,56.0,Email Campaign,Bronze,296.52
CUST016812,0.4246,6,697.89,2.0,83.0,Organic Search,Bronze,296.32
CUST013892,0.8525,3,347.58,1.0,127.0,Organic Search,Bronze,296.31
CUST009554,0.2594,8,1142.24,3.0,14.0,Email Campaign,Bronze,296.3
CUST900257,0.4237,6,698.9,4.0,46.0,Organic Search,Platinum,296.12
CUST017546,0.9778,1,302.44,1.0,251.0,Email Campaign,,295.73
CUST015355,0.5198,5,568.87,3.0,124.0,Paid Social,Silver,295.7
CUST018900,0.9819,1,300.92,1.0,323.0,Organic Search,Platinum,295.47
CUST002799,0.2521,9,1171.9699999999998,5.0,22.0,,Gold,295.45
CUST012257,0.1195,10,2469.96,8.0,69.0,Referral,Bronze,295.16
CUST015324,0.4707,5,626.9100000000001,2.0,34.0,Referral,Silver,295.09
CUST016888,0.752,3,392.34,1.0,143.0,Paid Social,Silver,295.04
CUST001522,0.7685,3,383.65000000000003,2.0,44.0,Paid Social,Bronze,294.84
CUST011310,0.4069,6,724.13,1.0,85.0,,Silver,294.65
CUST007157,0.3722,7,791.3299999999999,3.0,94.0,,Silver,294.53
CUST009653,0.8505,3,346.06,1.0,184.0,Influencer,Bronze,294.32
CUST016590,0.4154,6,708.03,1.0,143.0,Email Campaign,Bronze,294.12
CUST014804,0.4307,6,682.77,1.0,58.0,Organic Search,,294.07
CUST010603,0.9311,2,315.22,1.0,414.0,Organic Search,Silver,293.5
CUST009545,0.5696,4,515.24,3.0,6.0,Paid Social,Platinum,293.48
CUST007118,0.7732,3,379.32000000000005,2.0,44.0,Paid Social,Silver,293.29
CUST005347,0.0492,10,5959.69,12.0,1.0,Referral,Silver,293.22
CUST019252,0.9706,1,302.1,1.0,354.0,Organic Search,Bronze,293.22
CUST005421,0.2327,9,1259.21,2.0,12.0,Organic Search,Bronze,293.02
CUST006375,0.4039,6,725.45,2.0,74.0,Influencer,Silver,293.01
CUST018968,0.5168,5,566.96,1.0,341.0,Organic Search,Bronze,293.0
CUST006407,0.5979,4,490.04,1.0,0.0,Organic Search,Silver,292.99
CUST016019,0.5063,5,578.14,4.0,39.0,Influencer,Gold,292.71
CUST001045,0.9781,1,299.09000000000003,2.0,195.0,Marketplace,Gold,292.54
CUST013816,0.5137,5,568.9,1.0,27.0,Email Campaign,,292.24
CUST014665,0.3104,8,941.17,3.0,96.0,Marketplace,Bronze,292.14
CUST004086,0.9763,1,298.4,1.0,249.0,Organic Search,Silver,291.33
CUST013640,0.256,9,1136.13,4.0,95.0,Paid Social,Bronze,290.85
CUST005613,0.3913,7,743.16,3.0,33.0,Email Campaign,Bronze,290.8
CUST010402,0.4921,5,590.83,1.0,27.0,Organic Search,Silver,290.75
CUST010677,0.9011,3,322.61,1.0,255.0,Referral,Bronze,290.7
CUST011751,0.5165,5,562.53,2.0,213.0,Referral,Bronze,290.55
CUST013231,0.9361,2,310.33,1.0,200.0,Referral,Bronze,290.5
CUST011006,0.5788,4,500.81,1.0,58.0,Organic Search,Bronze,289.87
CUST011341,0.5376,5,538.78,2.0,338.0,Referral,Gold,289.65
CUST018811,0.3157,8,917.28,3.0,154.0,Paid Social,Silver,289.59
CUST007614,0.5357,5,540.56,2.0,27.0,Paid Social,Silver,289.58
CUST012194,0.4882,5,593.02,2.0,118.0,Paid Social,Bronze,289.51
CUST007838,0.4295,6,673.86,2.0,31.0,Direct,Silver,289.42
CUST016745,0.3654,7,791.5500000000001,2.0,5.0,Referral,,289.23
CUST016943,0.5324,5,541.9399999999999,2.0,62.0,Organic Search,Gold,288.53
CUST006105,0.4705,5,613.02,1.0,110.0,Paid Social,,288.43
CUST016260,0.988,1,291.79,1.0,228.0,Organic Search,Bronze,288.29
CUST013368,0.6362,4,452.77,2.0,122.0,,Bronze,288.05
CUST006095,0.9489,2,302.91,1.0,125.0,Organic Search,Bronze,287.43
CUST009124,0.5939,4,483.48,3.0,159.0,Paid Social,Bronze,287.14
CUST004975,0.5905,4,485.97,1.0,308.0,Paid Social,Bronze,286.97
CUST009648,0.4397,6,651.85,1.0,29.0,Organic Search,Bronze,286.62
CUST016340,0.4192,6,683.04,2.0,27.0,Organic Search,,286.33
CUST004978,0.6468,4,442.67,1.0,46.0,Email Campaign,Silver,286.32
CUST002057,0.5239,5,545.99,1.0,18.0,Email Campaign,Bronze,286.04
CUST005040,0.9771,1,292.64,1.0,322.0,Influencer,Bronze,285.94
CUST007019,0.3728,7,766.6,1.0,6.0,Paid Social,Silver,285.79
CUST004335,0.5764,4,495.42,1.0,187.0,Organic Search,Bronze,285.56
CUST005571,0.5785,4,493.51,1.0,3.0,Email Campaign,Gold,285.5
CUST013237,0.2004,9,1424.32,5.0,13.0,Direct,Silver,285.43
CUST009338,0.0428,10,6667.900000000001,12.0,2.0,Direct,Silver,285.39
CUST004412,0.9499,2,300.26,1.0,152.0,Influencer,Bronze,285.22
CUST010174,0.2236,9,1274.87,6.0,119.0,Referral,Gold,285.06
CUST007596,0.9891,1,287.97,1.0,353.0,Email Campaign,Bronze,284.83
CUST008875,0.3851,7,738.4,2.0,74.0,Referral,Silver,284.36
CUST016951,0.3799,7,748.27,4.0,152.0,Direct,Bronze,284.27
CUST004962,0.9796,1,290.0,1.0,327.0,Influencer,Bronze,284.08
CUST005318,0.4547,6,624.64,2.0,108.0,Influencer,,284.02
CUST001047,0.459,6,618.4100000000001,2.0,124.0,,Bronze,283.85
CUST007335,0.3683,7,768.38,1.0,39.0,Influencer,,282.99
CUST019548,0.3374,7,838.68,3.0,29.0,Direct,Bronze,282.97
CUST015703,0.948,2,298.38,1.0,150.0,Paid Social,Gold,282.86
CUST018115,0.7343,3,385.07,1.0,231.0,Paid Social,Silver,282.76
CUST002107,0.3069,8,919.98,1.0,44.0,Email Campaign,,282.34
CUST001158,0.544,5,518.71,1.0,126.0,Organic Search,Bronze,282.18
CUST017925,0.3725,7,756.56,1.0,314.0,Paid Social,Bronze,281.82
CUST012734,0.5235,5,538.22,1.0,9.0,Referral,Bronze,281.76
CUST004033,0.3229,8,871.52,3.0,14.0,Paid Social,Gold,281.41
CUST015566,0.6826,4,411.91,1.0,283.0,,,281.17
CUST015953,0.4623,6,608.14,1.0,384.0,Paid Social,Bronze,281.14
CUST007145,0.3212,8,875.1700000000001,3.0,6.0,Paid Social,Platinum,281.1
CUST016708,0.6659,4,422.06,1.0,74.0,Influencer,,281.05
CUST010181,0.4445,6,632.16,3.0,41.0,Marketplace,Bronze,281.0
CUST017425,0.4739,5,592.88,1.0,15.0,Email Campaign,Bronze,280.97
CUST019629,0.9809,1,286.07,1.0,384.0,Paid Social,Silver,280.61
CUST007615,0.3799,7,737.53,3.0,36.0,Paid Social,Silver,280.19
CUST002260,0.9559,2,292.92,1.0,358.0,Influencer,Bronze,280.0
CUST018606,0.1541,10,1815.17,6.0,98.0,Paid Social,Silver,279.72
CUST019313,0.6833,4,409.14,2.0,127.0,Marketplace,,279.57
CUST004025,0.2484,9,1124.85,2.0,8.0,,Platinum,279.41
CUST005389,0.2809,8,994.13,2.0,8.0,Organic Search,Silver,279.25
CUST001825,0.1858,9,1502.79,7.0,13.0,Influencer,Bronze,279.22
CUST000913,0.5184,5,538.32,1.0,11.0,Influencer,Gold,279.07
CUST008509,0.4093,6,681.12,3.0,34.0,Influencer,Silver,278.78
CUST001106,0.9813,1,284.05,1.0,403.0,Paid Social,Silver,278.74
CUST019377,0.9161,2,304.22,2.0,114.0,Direct,Silver,278.7
CUST019876,0.3989,6,698.4,2.0,13.0,Organic Search,Bronze,278.59
CUST010509,0.6203,4,448.82,1.0,123.0,Organic Search,Silver,278.4
CUST015675,0.6381,4,435.77,1.0,40.0,Marketplace,,278.06
CUST018017,0.4014,6,692.4100000000001,3.0,56.0,Organic Search,Bronze,277.93
CUST010057,0.4885,5,568.42,1.0,10.0,Paid Social,Bronze,277.67
CUST006947,0.8029,3,345.73,1.0,85.0,Direct,Silver,277.59
CUST003329,0.3687,7,752.6,1.0,3.0,Organic Search,Bronze,277.48
CUST009110,0.4754,5,582.98,1.0,19.0,Direct,,277.15
CUST011835,0.9879,1,280.54,1.0,397.0,Marketplace,Bronze,277.15
CUST018783,0.3847,7,720.09,1.0,4.0,Email Campaign,Bronze,277.02
CUST012333,0.433,6,639.64,1.0,81.0,Organic Search,Bronze,276.96
CUST016626,0.3251,8,850.8599999999999,3.0,27.0,Organic Search,Bronze,276.61
CUST019425,0.9641,1,286.88,1.0,454.0,Influencer,Bronze,276.58
CUST008571,0.4043,6,683.36,2.0,85.0,Organic Search,Platinum,276.28
CUST003262,0.3329,7,829.77,2.0,53.0,,Bronze,276.23
CUST017412,0.1777,9,1554.1599999999999,4.0,54.0,Direct,Bronze,276.17
CUST008273,0.3811,7,724.01,1.0,207.0,Influencer,Bronze,275.92
CUST010679,0.7844,3,351.57,3.0,87.0,Organic Search,Bronze,275.77
CUST015569,0.583,4,472.86,1.0,297.0,Organic Search,,275.68
CUST009914,0.2551,9,1080.27,4.0,89.0,,Platinum,275.58
CUST015420,0.6695,4,411.24,1.0,81.0,Paid Social,Silver,275.33
CUST001114,0.9153,2,300.62,1.0,155.0,,Gold,275.16
CUST008363,0.4766,5,577.11,1.0,25.0,Referral,Bronze,275.05
CUST017148,0.7251,4,379.17999999999995,2.0,112.0,Direct,Bronze,274.94
CUST019224,0.6297,4,435.44,1.0,107.0,Organic Search,Bronze,274.2
CUST002894,0.6958,4,393.91999999999996,3.0,40.0,Paid Social,Bronze,274.09
CUST000189,0.8652,3,316.78,1.0,52.0,Organic Search,Bronze,274.08
CUST001795,0.6699,4,408.13,1.0,213.0,Organic Search,,273.41
CUST008057,0.585,4,467.08,1.0,41.0,Paid Social,Bronze,273.24
CUST006927,0.2379,9,1147.9099999999999,2.0,107.0,Organic Search,Silver,273.09
CUST019703,0.3942,7,691.79,3.0,52.0,Marketplace,Platinum,272.7
CUST004447,0.399,6,682.81,1.0,0.0,Referral,Bronze,272.44
CUST019487,0.7079,4,384.14,1.0,41.0,Organic Search,Silver,271.93
CUST015291,0.5898,4,461.03,1.0,46.0,Email Campaign,,271.92
CUST014281,0.2256,9,1204.44,4.0,59.0,,Gold,271.72
CUST017589,0.5343,5,507.32000000000005,2.0,79.0,Organic Search,Silver,271.06
CUST019540,0.354,7,765.28,1.0,75.0,Direct,Gold,270.91
CUST015823,0.9072,2,298.48,1.0,301.0,Referral,Bronze,270.78
CUST009959,0.5192,5,521.48,1.0,80.0,Organic Search,Bronze,270.75
CUST016799,0.618,4,437.72,1.0,243.0,Paid Social,Bronze,270.51
CUST017356,0.0199,10,13563.48,13.0,7.0,Referral,Gold,269.91
CUST013427,0.9567,2,281.55,1.0,163.0,Email Campaign,Bronze,269.36
CUST016931,0.421,6,638.7,1.0,123.0,Paid Social,Bronze,268.89
CUST012381,0.8432,3,318.82,1.0,50.0,Influencer,Silver,268.83
CUST012724,0.988,1,271.82,1.0,334.0,Influencer,Bronze,268.56
CUST009504,0.5813,4,461.1,1.0,126.0,Paid Social,Silver,268.04
