product_id,unit_price_ghs,cost_price_ghs,stock_quantity,avg_rating,product_name,category,subcategory,brand,launch_date,is_active
PRD00705,2361.32,1712.78,684.0,3.58,itel Television 108,Electronics,Televisions,Kasapreko,2023-11-28,True
PRD00706,96.61,63.74,424.0,3.36,Apple Cleaning 985,Home & Kitchen,Cleaning,Fan Milk,2022-10-14,True
PRD00707,17.35,11.04,239.0,,Kasapreko Beverage 398,Groceries,Beverages,Fan Milk,2022-11-20,True
PRD00708,100.76,56.95,361.0,4.75,Midea Pantry 803,Groceries,Pantry,Puma,2022-08-07,True
PRD00709,50.85,43.99,381.0,5.0,Nivea Footwear 913,Fashion,Footwear,Woodin,2024-03-21,True
PRD00710,158.54,94.08,876.0,,Fan Milk Footwear 813,Fashion,Footwear,Fan Milk,2024-12-28,True
PRD00711,10.79,5.97,598.0,4.61,Nestle Textbook 426,Books & Stationery,Textbooks,Midea,2023-01-12,True
PRD00712,15.69,11.52,336.0,3.04,GTP Haircare 327,Health & Beauty,Haircare,Lenovo,2024-06-14,True
PRD00713,182.16,100.05,36.0,4.39,Hisense Diaper 926,Baby Products,Diapers,Woodin,2024-05-28,False
PRD00714,382.18,237.14,161.0,4.05,Unilever Outdoor 108,Sports & Fitness,Outdoor,itel,2022-08-27,True
PRD00715,99.26,66.02,273.0,4.49,Lenovo Beverage 780,Groceries,Beverages,Nasco,2023-12-24,True
PRD00716,674.39,517.25,272.0,3.91,Samsung Monitor 229,Computing,Monitors,Generic,2024-06-08,True
PRD00717,96.86,53.52,45.0,4.94,Tecno Cookware 375,Home & Kitchen,Cookware,Kasapreko,2022-09-09,True
PRD00718,1478.12,1054.1,803.0,3.07,Infinix Tablet 932,Phones & Tablets,Tablets,Fan Milk,2024-03-07,True
PRD00719,38.97,23.42,503.0,3.41,Apple Fragrance 966,Health & Beauty,Fragrance,Samsung,2024-11-06,True
PRD00720,24.26,14.62,143.0,4.01,Puma Fiction 932,Books & Stationery,Fiction,Tecno,2022-08-02,True
PRD00721,1891.22,1520.9,317.0,,itel Bedding 215,Home & Kitchen,Bedding,Lenovo,2023-08-01,True
PRD00722,329.27,227.25,554.0,3.95,Lenovo Footwear 785,Fashion,Footwear,Apple,2023-02-17,True
PRD00723,1820.71,1237.88,562.0,4.55,Nivea Smartphone 421,Phones & Tablets,Smartphones,Lenovo,2024-04-26,True
PRD00724,344.95,210.13,674.0,3.97,Generic Fiction 951,Books & Stationery,Fiction,Unilever,2023-03-02,True
PRD00725,182.27,102.25,462.0,4.02,Midea Phone Accessorie 864,Phones & Tablets,Phone Accessories,Puma,2024-01-06,True
PRD00726,3210.72,1766.41,219.0,3.91,Lenovo Tablet 793,Phones & Tablets,Tablets,HP,2022-08-26,True
PRD00727,129.38,,143.0,4.55,Dell Television 997,Electronics,Televisions,Midea,2023-11-12,True
PRD00728,397.82,335.83,643.0,,Puma Phone Accessorie 373,Phones & Tablets,Phone Accessories,Samsung,2023-07-02,True
PRD00729,858.04,719.57,766.0,4.49,Infinix Men's Clothing 370,Fashion,Men'S Clothing,Dell,2024-06-16,True
PRD00730,96.51,84.84,11.0,4.2,Woodin Bedding 112,Home & Kitchen,Bedding,,2023-02-22,True
PRD00731,173.95,43.71,54.0,4.09,Unilever Footwear 695,Fashion,Footwear,Kasapreko,2023-03-04,True
PRD00732,462.17,388.1,714.0,,Woodin Smartphone 932,Phones & Tablets,Smartphones,Kasapreko,2024-01-08,False
PRD00733,376.96,289.55,89.0,3.75,GTP Phone Accessorie 761,Phones & Tablets,Phone Accessories,Nestle,2024-09-21,False
PRD00734,96.2,63.68,602.0,3.74,Adidas Bag 622,Fashion,Bags,Generic,2023-02-09,True
PRD00735,1547.08,871.93,381.0,3.45,HP Power Bank 587,Phones & Tablets,Power Banks,Woodin,2024-04-01,True
PRD00736,344.49,274.15,725.0,5.0,Infinix Haircare 746,Health & Beauty,Haircare,Fan Milk,2022-08-16,True
PRD00737,586.52,454.07,391.0,3.74,GTP Small Appliance 674,Electronics,Small Appliances,Apple,2023-07-23,True
PRD00738,5638.67,4894.93,594.0,3.97,Lenovo Audio 190,Electronics,Audio,Lenovo,2023-03-28,True
PRD00739,72.13,,797.0,4.64,GTP Men's Clothing 124,Fashion,Men'S Clothing,Adidas,2022-08-02,True
PRD00740,42.36,24.8,410.0,4.26,Lenovo Footwear 893,Fashion,Footwear,GTP,2023-11-23,True
PRD00741,2396.41,1668.62,560.0,3.25,Infinix Tablet 922,Phones & Tablets,Tablets,Nasco,2024-02-07,True
PRD00742,1138.685,873.83,545.0,4.41,Lenovo Tablet 490,Phones & Tablets,Tablets,Nivea,2023-03-31,True
PRD00743,63.08,42.39,755.0,2.49,GTP Toy 134,Baby Products,Toys,Nestle,2023-11-07,True
PRD00744,902.33,676.86,376.0,4.09,Nestle Phone Accessorie 119,Phones & Tablets,,HP,2023-10-28,True
PRD00745,29.66,23.41,520.0,4.3,Dell Cookware 229,Home & Kitchen,Cookware,Fan Milk,2024-10-14,True
PRD00746,1277.62,1082.87,13.0,3.37,GTP Cleaning 650,Home & Kitchen,Cleaning,Generic,2024-07-31,True
PRD00747,244.43,185.89,7.0,4.37,Hisense Women's Clothing 374,Fashion,Women'S Clothing,Tecno,2022-09-15,True
PRD00748,193.03,140.85,15.0,4.28,Unilever Women's Clothing 201,Fashion,Women'S Clothing,Kasapreko,2024-06-10,True
PRD00749,36.17,30.86,796.0,4.26,Adidas Snack 425,Groceries,Snacks,Woodin,2024-02-15,True
PRD00750,177.0,102.61,285.0,3.97,Samsung Baby Care 962,Baby Products,Baby Care,Kasapreko,2023-01-07,True
PRD00751,4132.95,3102.48,524.0,4.45,Lenovo Audio 135,Electronics,Audio,HP,2024-09-26,True
PRD00752,122.24,91.64,319.0,3.46,Apple Men's Clothing 149,Fashion,Men'S Clothing,Nivea,2024-05-24,True
PRD00753,1722.04,1480.82,454.0,4.66,Dell Television 619,Electronics,Televisions,Nestle,2024-09-30,True
PRD00754,546.32,413.19,642.0,3.66,Fan Milk Footwear 808,Fashion,Footwear,Hisense,2024-10-11,True
PRD00755,259.41,212.01,142.0,3.85,Nivea Skincare 203,Health & Beauty,Skincare,Nivea,2022-02-19,True
PRD00756,617.93,363.32,473.0,4.46,Apple Audio 346,Electronics,Audio,Woodin,2022-09-15,True
PRD00757,60.38,47.44,95.0,4.06,Woodin Bag 170,Fashion,Bags,HP,2024-09-09,True
PRD00758,69.54,58.36,592.0,,Nestle Supplement 122,Sports & Fitness,Supplements,Generic,2023-11-24,True
PRD00759,1412.33,982.63,775.0,3.05,Samsung Tablet 761,Phones & Tablets,Tablets,Samsung,2023-01-22,True
PRD00760,260.69,207.26,360.0,,Apple Bag 812,Fashion,Bags,Generic,2024-03-10,False
PRD00761,236.1,137.97,891.0,3.14,Nestle Beverage 753,Groceries,Beverages,Kasapreko,2023-06-21,True
PRD00762,402.64,324.87,181.0,5.0,Unilever Monitor 169,Computing,Monitors,Dell,2023-04-03,True
PRD00763,2290.85,1707.68,303.0,4.5,HP Power Bank 396,Phones & Tablets,Power Banks,Infinix,2024-12-05,True
PRD00764,454.05,366.99,76.0,4.39,Nasco Printer 847,Computing,Printers,Adidas,2023-11-21,True
PRD00765,296.04,256.27,507.0,3.62,HP Sportswear 530,Sports & Fitness,Sportswear,Nestle,2022-12-24,True
PRD00766,1077.13,508.88,23.0,3.86,Lenovo Tablet 477,Phones & Tablets,Tablets,Apple,2022-03-02,True
PRD00767,378.34,251.51,721.0,3.5,Infinix Storage 533,Computing,Storage,Dell,2024-09-21,True
PRD00768,464.51,315.48,560.0,4.67,Dell Power Bank 495,Phones & Tablets,Power Banks,Nestle,2024-03-03,False
PRD00769,313.19,262.8,12.0,5.0,Nasco Power Bank 848,Phones & Tablets,Power Banks,Adidas,2023-03-30,True
PRD00770,104.84,68.19,429.0,4.42,HP Haircare 854,Health & Beauty,Haircare,Hisense,2024-10-14,True
PRD00771,8521.27,6457.35,542.0,3.62,Woodin Small Appliance 492,Electronics,,Fan Milk,2024-04-16,True
PRD00772,1990.04,1521.83,252.0,4.41,Fan Milk Cookware 141,Home & Kitchen,Cookware,Nestle,2024-09-24,True
PRD00773,199.33,141.95,152.0,4.01,Woodin Cookware 594,Home & Kitchen,Cookware,HP,2024-05-01,True
PRD00774,728.87,583.32,516.0,3.84,Hisense Diaper 472,Baby Products,Diapers,Fan Milk,2022-02-13,True
PRD00775,4632.22,3215.02,243.0,5.0,Kasapreko Smartphone 680,Phones & Tablets,Smartphones,Tecno,2022-05-16,True
PRD00776,180.63,,651.0,4.65,Nivea Toy 795,Baby Products,Toys,,2022-06-11,True
PRD00777,134.88,75.65,568.0,3.42,Puma Supplement 441,Health & Beauty,Supplements,Infinix,2022-05-05,True
PRD00778,2281.99,,321.0,3.71,Hisense Monitor 318,Computing,Monitors,Adidas,2024-02-16,True
PRD00779,11.13,7.72,155.0,5.0,Dell Pantry 304,Groceries,Pantry,Nivea,2022-06-09,True
PRD00780,130.74,60.57,505.0,3.98,Woodin Toy 859,Baby Products,Toys,Adidas,2024-02-13,True
PRD00781,3573.12,2312.87,869.0,3.84,Nasco Small Appliance 662,Electronics,Small Appliances,Generic,2024-11-15,True
PRD00782,484.95,331.1,4.0,,Hisense Supplement 820,Sports & Fitness,Supplements,Tecno,2024-10-07,True
PRD00783,665.32,471.61,754.0,4.63,Midea Men's Clothing 795,Fashion,Men'S Clothing,,2024-07-17,True
PRD00784,231.69,147.07,538.0,3.92,Puma Supplement 180,Health & Beauty,Supplements,Puma,2023-06-14,True
PRD00785,199.61,172.11,475.0,3.76,Lenovo Office Supplie 327,Books & Stationery,Office Supplies,Samsung,2023-04-12,True
PRD00786,360.4,288.21,343.0,3.87,Samsung Footwear 839,Fashion,Footwear,Generic,2023-06-22,False
PRD00787,761.73,424.04,434.0,5.0,Nivea Diaper 825,Baby Products,,HP,2022-03-20,True
PRD00788,649.82,571.64,188.0,5.0,Unilever Footwear 641,Fashion,Footwear,Nasco,2024-03-14,True
PRD00789,11.39,7.25,833.0,4.31,Nestle Snack 335,Groceries,Snacks,Puma,2024-05-03,True
PRD00790,35.3,19.86,343.0,4.69,Tecno Haircare 982,Health & Beauty,Haircare,Generic,2024-07-16,True
PRD00791,8243.44,6652.43,386.0,4.05,Hisense Audio 578,Electronics,Audio,,2022-01-12,True
PRD00792,55.21,37.94,153.0,4.14,GTP Women's Clothing 375,Fashion,Women'S Clothing,Dell,2023-09-04,True
PRD00793,118.95,72.87,852.0,3.29,Tecno Men's Clothing 893,Fashion,Men'S Clothing,Fan Milk,2023-06-07,True
PRD00794,392.06,305.74,716.0,3.48,Nestle Smartphone 458,Phones & Tablets,Smartphones,Nivea,2024-04-02,True
PRD00795,1077.13,153.82,755.0,4.47,Generic Tablet 782,Phones & Tablets,Tablets,Woodin,2024-03-29,True
PRD00796,408.52,258.97,163.0,4.43,Nestle Bag 291,Fashion,Bags,Midea,2024-08-26,True
PRD00797,3621.93,2268.12,237.0,3.33,Unilever Phone Accessorie 918,Phones & Tablets,Phone Accessories,Kasapreko,2024-11-24,True
PRD00798,311.56,239.27,514.0,3.31,Nasco Laptop 826,Computing,Laptops,,2022-07-05,True
PRD00799,72.76,50.39,132.0,4.15,Samsung Pantry 242,Groceries,Pantry,HP,2023-09-06,True
PRD00800,106.5,65.37,344.0,3.59,Kasapreko Fragrance 635,Health & Beauty,Fragrance,Puma,2023-03-29,True
PRD00801,31.61,27.75,781.0,4.47,Nestle Pantry 362,Groceries,Pantry,Generic,2023-04-08,True
PRD00802,155.28,93.03,405.0,3.94,Hisense Bag 490,Fashion,Bags,Hisense,2022-01-25,True
PRD00803,117.88,77.41,209.0,5.0,Dell Supplement 609,Sports & Fitness,Supplements,Infinix,2023-07-14,True
PRD00804,846.98,531.39,766.0,5.0,Dell Bedding 460,Home & Kitchen,Bedding,Tecno,2022-08-14,True
PRD00805,4404.53,3002.59,661.0,3.02,Woodin Monitor 288,Computing,Monitors,Nivea,2024-10-05,True
PRD00806,4671.89,2791.84,173.0,3.8,Woodin Storage 876,Computing,Storage,Generic,2023-08-24,True
PRD00807,123.15,75.94,375.0,3.38,Lenovo Haircare 119,Health & Beauty,Haircare,Adidas,2024-10-27,True
PRD00808,325.13,232.07,661.0,3.88,Nivea Monitor 334,Computing,Monitors,Nivea,2024-07-05,True
PRD00809,44.24,24.73,292.0,3.94,Samsung Cookware 981,Home & Kitchen,Cookware,Adidas,2023-03-28,True
PRD00810,37.3,32.0,234.0,3.25,Kasapreko Fiction 134,Books & Stationery,Fiction,Dell,2022-01-03,True
PRD00811,1190.08,,443.0,4.32,Nestle Phone Accessorie 721,Phones & Tablets,Phone Accessories,Nivea,2024-10-21,True
PRD00812,4286.4,2775.09,336.0,3.22,Infinix Phone Accessorie 804,Phones & Tablets,Phone Accessories,Kasapreko,2024-09-24,False
PRD00813,93.68,70.0,36.0,3.95,Generic Office Supplie 649,Books & Stationery,Office Supplies,Nivea,2024-11-10,True
PRD00814,1222.09,809.78,733.0,3.6,Apple Bedding 980,Home & Kitchen,Bedding,Unilever,2023-05-17,True
PRD00815,827.85,675.06,178.0,3.82,Fan Milk Storage 326,Computing,Storage,Nasco,2023-09-04,True
PRD00816,47.75,41.6,172.0,5.0,Nestle Outdoor 312,Sports & Fitness,Outdoor,Hisense,2022-06-08,True
PRD00817,71.63,54.2,703.0,4.87,Nasco Gym Equipment 789,Sports & Fitness,Gym Equipment,Unilever,2023-03-29,True
PRD00818,1639.18,1134.67,633.0,4.29,Apple Cleaning 193,Home & Kitchen,Cleaning,Hisense,2023-08-11,True
PRD00819,384.11,313.05,540.0,3.85,Generic Fragrance 861,Health & Beauty,Fragrance,Woodin,2022-01-27,True
PRD00820,1677.28,1178.38,403.0,,GTP Audio 649,Electronics,Audio,Tecno,2024-01-20,True
PRD00821,4287.61,2603.44,20.0,3.67,Tecno Tablet 936,Phones & Tablets,Tablets,Nivea,2024-05-16,False
PRD00822,559.32,323.7,774.0,3.75,Hisense Cleaning 712,Home & Kitchen,Cleaning,HP,2024-03-14,False
PRD00823,2571.68,1620.78,591.0,4.73,Midea Small Appliance 173,Electronics,Small Appliances,Dell,2023-12-06,True
PRD00824,20.59,17.04,839.0,4.24,Fan Milk Skincare 792,Health & Beauty,Skincare,Infinix,2024-07-24,True
PRD00825,130.74,136.12,240.0,3.23,Infinix Baby Care 267,Baby Products,Baby Care,HP,2024-05-21,True
PRD00826,6135.18,4007.94,817.0,4.14,Nestle Phone Accessorie 129,Phones & Tablets,Phone Accessories,Tecno,2023-02-21,True
PRD00827,1925.23,1391.07,407.0,3.63,Nestle Cleaning 406,Home & Kitchen,Cleaning,Nivea,2022-08-04,True
PRD00828,659.21,495.96,362.0,5.0,Infinix Small Appliance 602,Electronics,Small Appliances,Midea,2024-08-19,True
PRD00829,1402.87,785.08,294.0,3.55,itel Outdoor 121,Sports & Fitness,,Lenovo,2022-12-29,False
PRD00830,6659.51,4254.54,871.0,4.29,Dell Audio 588,Electronics,Audio,HP,2024-07-02,True
PRD00831,32.73,19.24,592.0,4.17,Dell Fragrance 488,Health & Beauty,Fragrance,HP,2024-02-22,True
PRD00832,279.12,233.45,492.0,4.24,Nestle Cookware 700,Home & Kitchen,Cookware,Puma,2024-08-13,True
PRD00833,97.04,68.2,429.0,3.97,Tecno Men's Clothing 116,Fashion,Men'S Clothing,HP,2022-10-16,True
PRD00834,26.83,15.17,440.0,3.99,Samsung Skincare 726,Health & Beauty,Skincare,Unilever,2024-08-26,True
PRD00835,20.69,13.73,693.0,4.16,Infinix Pantry 614,Groceries,Pantry,Apple,2022-10-29,True
PRD00836,39.29,32.38,822.0,3.46,itel Furniture 850,Home & Kitchen,Furniture,Woodin,2023-09-06,True
PRD00837,50.66,30.83,131.0,3.49,GTP Beverage 368,Groceries,Beverages,Nivea,2023-01-07,True
PRD00838,77.58,27.78,850.0,,Dell Fiction 653,Books & Stationery,Fiction,HP,2023-02-09,True
PRD00839,208.37,174.53,201.0,4.15,Woodin Men's Clothing 530,Fashion,Men'S Clothing,Samsung,2023-07-02,False
PRD00840,960.43,574.06,350.0,3.57,Nasco Cookware 959,Home & Kitchen,Cookware,Puma,2023-08-19,True
PRD00841,1236.73,984.34,463.0,3.62,Woodin Smartphone 251,Phones & Tablets,Smartphones,Hisense,2022-10-03,False
PRD00842,58.01,39.77,688.0,4.63,Generic Beverage 568,Groceries,Beverages,Nasco,2022-07-25,True
PRD00843,646.41,390.6,789.0,5.0,Unilever Cookware 500,Home & Kitchen,Cookware,Nasco,2024-08-28,True
PRD00844,66.53,52.34,673.0,4.31,Infinix Men's Clothing 728,Fashion,Men'S Clothing,Apple,2024-07-16,True
PRD00845,1544.86,885.9,583.0,3.52,itel Phone Accessorie 938,Phones & Tablets,Phone Accessories,GTP,2023-04-10,True
PRD00846,204.66,174.05,201.0,3.48,Samsung Supplement 527,Sports & Fitness,Supplements,HP,2024-09-16,True
PRD00847,355.51,294.77,588.0,3.75,GTP Footwear 744,Fashion,Footwear,Tecno,2022-10-13,True
PRD00848,91.15,73.0,376.0,4.42,Lenovo Fragrance 673,Health & Beauty,Fragrance,Hisense,2024-03-13,True
PRD00849,4451.33,2731.74,587.0,3.64,Nivea Monitor 864,Computing,Monitors,Infinix,2023-12-08,True
PRD00850,283.02,160.07,191.0,4.35,Samsung Office Supplie 416,Books & Stationery,Office Supplies,Samsung,2022-12-13,True
PRD00851,577.06,352.81,414.0,3.94,Unilever Monitor 426,Computing,Monitors,HP,2022-07-19,True
PRD00852,826.08,611.21,452.0,4.09,Apple Laptop 429,Computing,Laptops,Adidas,2023-05-31,True
PRD00853,369.25,292.73,144.0,4.23,Hisense Baby Food 859,Baby Products,Baby Food,Samsung,2023-08-05,True
PRD00854,873.43,737.45,669.0,4.95,Generic Sportswear 114,Sports & Fitness,Sportswear,Puma,2022-12-25,True
PRD00855,133.13,95.12,169.0,3.53,Nestle Camera 612,Electronics,Cameras,Fan Milk,2023-04-13,True
PRD00856,801.89,481.19,525.0,4.81,Fan Milk Footwear 773,Fashion,Footwear,Nestle,2024-11-29,True
PRD00857,88.5,56.96,783.0,3.85,Tecno Pantry 800,Groceries,Pantry,Apple,2024-11-10,True
PRD00858,38.97,29.77,150.0,3.48,Samsung Outdoor 132,Sports & Fitness,Outdoor,Lenovo,2022-03-09,True
PRD00859,428.27,322.76,99.0,4.76,Woodin Footwear 909,Fashion,Footwear,itel,2022-11-24,True
PRD00860,130.01,73.16,740.0,4.08,Samsung Bedding 652,Home & Kitchen,Bedding,Apple,2023-12-29,True
PRD00861,29.95,19.95,495.0,3.74,Adidas Pantry 327,Groceries,Pantry,Generic,2023-07-26,True
PRD00862,12.665,,604.0,4.3,Tecno Pantry 384,Groceries,Pantry,Puma,2023-04-17,True
PRD00863,189.52,148.07,768.0,3.94,Kasapreko Snack 591,Groceries,Snacks,Hisense,2023-02-21,True
PRD00864,45.31,33.29,795.0,3.61,Hisense Cookware 178,Home & Kitchen,Cookware,Hisense,2022-01-18,True
PRD00865,5978.25,3978.27,68.0,3.28,Adidas Smartphone 217,Phones & Tablets,Smartphones,Adidas,2023-03-05,False
PRD00866,1625.91,1415.75,330.0,4.06,Generic Supplement 742,Sports & Fitness,Supplements,Samsung,2022-07-18,True
PRD00867,154.63,116.82,897.0,,Woodin Baby Care 123,Baby Products,Baby Care,itel,2023-03-13,True
PRD00868,180.72,110.06,554.0,4.18,HP Beverage 119,Groceries,,GTP,2024-05-06,True
PRD00869,767.82,523.65,886.0,3.92,Kasapreko Phone Accessorie 132,Phones & Tablets,Phone Accessories,Generic,2024-09-11,True
PRD00870,8458.8,5270.34,290.0,4.16,Puma Audio 225,Electronics,Audio,Tecno,2023-10-23,True
PRD00871,79.71,59.22,728.0,3.65,Fan Milk Beverage 348,Groceries,Beverages,Dell,2022-05-16,True
PRD00872,3722.09,2882.53,95.0,4.11,Fan Milk Smartphone 390,Phones & Tablets,Smartphones,Fan Milk,2023-08-20,True
PRD00873,329.81,192.07,754.0,3.99,Tecno Fiction 959,Books & Stationery,Fiction,Tecno,2023-11-10,True
PRD00874,227.88,191.79,447.0,3.44,Puma Bag 737,Fashion,Bags,Samsung,2022-11-26,True
PRD00875,8.9,5.14,634.0,3.7,HP Pantry 148,Groceries,Pantry,Hisense,2023-03-04,True
PRD00876,164.68,127.68,737.0,3.17,Tecno Sportswear 973,Sports & Fitness,Sportswear,Kasapreko,2022-12-02,True
PRD00877,70.18,44.12,698.0,4.26,Samsung Bag 281,Fashion,Bags,Woodin,2022-01-04,True
PRD00878,875.46,581.44,130.0,,Dell Bag 725,Fashion,Bags,Adidas,2023-07-29,True
PRD00879,154.67,109.99,156.0,4.24,HP Haircare 578,Health & Beauty,Haircare,Generic,2024-03-28,True
PRD00880,340.71,269.99,820.0,3.36,Lenovo Furniture 603,Home & Kitchen,Furniture,Generic,2024-05-20,True
PRD00881,151.71,90.91,750.0,3.07,Kasapreko Footwear 812,Fashion,,Samsung,2022-11-29,True
PRD00882,58.43,50.81,367.0,3.65,HP Fragrance 174,Health & Beauty,Fragrance,Dell,2023-06-20,True
PRD00883,122.32,74.13,519.0,4.22,Unilever Sportswear 291,Sports & Fitness,Sportswear,Infinix,2024-04-13,True
PRD00884,281.72,208.18,162.0,3.22,Nivea Bag 792,Fashion,Bags,Apple,2024-06-01,True
PRD00885,1491.87,929.16,212.0,3.8,Nestle Monitor 754,Computing,Monitors,Dell,2024-03-19,False
PRD00886,519.7,325.43,176.0,4.9,Nivea Men's Clothing 510,Fashion,Men'S Clothing,,2023-09-21,False
PRD00887,565.0,423.89,239.0,3.51,Dell Footwear 910,Fashion,Footwear,Infinix,2023-11-18,True
PRD00888,1510.37,1162.46,740.0,3.93,Nestle Storage 657,Computing,Storage,,2024-10-16,True
PRD00889,310.505,309.3,412.0,4.46,Lenovo Laptop 589,Computing,Laptops,Apple,2022-08-24,True
PRD00890,128.75,90.3,259.0,3.71,Woodin Skincare 871,Health & Beauty,Skincare,Nestle,2024-12-27,True
PRD00891,656.45,393.82,818.0,4.75,Midea Bag 929,Fashion,Bags,Dell,2024-11-12,False
PRD00892,80.51,61.51,229.0,3.94,HP Fiction 761,Books & Stationery,Fiction,Adidas,2022-10-01,True
PRD00893,2775.85,2096.97,622.0,4.42,Samsung Audio 335,Electronics,Audio,Generic,2022-03-03,True
PRD00894,5484.23,3588.13,180.0,5.0,Tecno Power Bank 890,Phones & Tablets,Power Banks,Dell,2023-08-27,True
PRD00895,110.7,86.65,200.0,4.04,Kasapreko Snack 474,Groceries,Snacks,Apple,2022-03-31,True
PRD00896,277.74,890.03,641.0,4.05,Kasapreko Sportswear 984,Sports & Fitness,Sportswear,Midea,2023-11-29,True
PRD00897,1860.14,1185.54,788.0,4.01,Dell Small Appliance 150,Electronics,Small Appliances,Midea,2022-04-30,True
PRD00898,3864.13,2948.82,200.0,4.51,Nasco Small Appliance 726,Electronics,Small Appliances,Apple,2024-09-05,True
PRD00899,9799.3,8524.4,529.0,3.59,HP Printer 810,Computing,Printers,Infinix,2022-05-30,True
PRD00900,120.57,84.06,875.0,3.04,Nivea Cleaning 410,Home & Kitchen,Cleaning,Nestle,2023-11-28,True
PRD00901,98.15,78.18,186.0,3.82,Unilever Footwear 611,Fashion,Footwear,Generic,2023-03-04,True
PRD00902,267.57,150.06,81.0,4.72,Woodin Audio 502,Electronics,Audio,Kasapreko,2023-12-02,True
PRD00903,458.57,294.77,294.0,4.04,HP Tablet 403,Phones & Tablets,Tablets,Fan Milk,2024-01-25,True
PRD00904,484.54,409.27,456.0,4.18,Tecno Bedding 102,Home & Kitchen,Bedding,Midea,2024-08-23,True
PRD00905,75.22,45.35,435.0,3.98,Kasapreko Textbook 266,Books & Stationery,Textbooks,Unilever,2022-04-06,True
PRD00906,36.66,22.08,551.0,3.72,Nasco Haircare 141,Health & Beauty,Haircare,Fan Milk,2022-09-27,True
PRD00907,999.26,726.31,165.0,3.83,Apple Cleaning 379,Home & Kitchen,Cleaning,Samsung,2022-04-09,True
PRD00908,210.27,166.91,487.0,3.21,Samsung Power Bank 860,Phones & Tablets,Power Banks,Tecno,2023-08-13,True
PRD00909,7924.27,4493.26,26.0,3.42,Woodin Television 213,Electronics,Televisions,Midea,2023-08-20,True
PRD00910,567.11,443.28,635.0,4.41,Tecno Television 426,Electronics,Televisions,Nasco,2024-03-14,True
PRD00911,11.41,9.48,590.0,5.0,Adidas Pantry 917,Groceries,Pantry,Dell,2022-08-23,False
PRD00912,115.64,88.06,850.0,3.66,Generic Supplement 731,Sports & Fitness,Supplements,Nestle,2022-08-09,True
PRD00913,463.17,280.9,325.0,3.33,itel Sportswear 116,Sports & Fitness,Sportswear,Apple,2024-07-10,True
PRD00914,250.72,146.13,796.0,4.87,Dell Office Supplie 803,Books & Stationery,Office Supplies,Generic,2022-11-02,True
PRD00915,110.65,82.98,518.0,4.88,Dell Fiction 868,Books & Stationery,Fiction,GTP,2022-03-02,True
PRD00916,50.76,44.59,266.0,,itel Fiction 294,Books & Stationery,Fiction,Kasapreko,2022-08-12,False
PRD00917,1680.6,1309.41,205.0,3.34,itel Power Bank 224,Phones & Tablets,Power Banks,Nasco,2022-09-04,True
PRD00918,1143.4,746.64,537.0,,itel Storage 288,Computing,Storage,Apple,2023-06-24,True
PRD00919,414.24,240.91,552.0,4.12,Dell Television 971,Electronics,Televisions,Nestle,2022-11-30,False
PRD00920,712.4,,94.0,3.26,GTP Bedding 482,Home & Kitchen,Bedding,Midea,2023-09-28,True
PRD00921,2146.69,1386.01,732.0,4.0,Midea Tablet 539,Phones & Tablets,Tablets,itel,2024-07-28,True
PRD00922,23.42,15.69,472.0,3.95,Tecno Baby Care 287,Baby Products,Baby Care,itel,2023-07-11,True
PRD00923,331.16,186.69,399.0,3.87,Puma Fragrance 473,Health & Beauty,Fragrance,Puma,2023-10-28,True
PRD00924,3060.35,1917.17,850.0,3.39,Adidas Furniture 779,Home & Kitchen,Furniture,Nasco,2022-07-19,True
PRD00925,2377.71,1351.58,777.0,4.36,Puma Monitor 340,Computing,Monitors,Tecno,2024-01-01,True
PRD00926,949.71,762.96,503.0,,Infinix Audio 697,Electronics,Audio,Adidas,2022-01-01,True
PRD00927,5245.26,3400.06,733.0,3.7,Samsung Monitor 470,Computing,Monitors,Nivea,2024-05-06,True
PRD00928,284.48,186.8,2.0,4.6,Generic Baby Food 190,Baby Products,Baby Food,HP,2024-05-02,True
PRD00929,128.34,86.44,237.0,4.68,Kasapreko Cookware 689,Home & Kitchen,Cookware,Nasco,2023-04-05,True
PRD00930,42.78,32.18,865.0,3.4,Midea Pantry 906,Groceries,Pantry,Fan Milk,2024-01-01,True
PRD00931,839.54,1064.11,779.0,3.95,HP Camera 510,Electronics,Cameras,Samsung,2022-11-19,True
PRD00932,530.32,436.87,756.0,4.37,Tecno Bag 121,Fashion,Bags,Dell,2023-03-19,True
PRD00933,357.0,198.94,622.0,,Nasco Bag 366,Fashion,Bags,Nivea,2023-07-08,True
PRD00934,89.96,51.38,519.0,3.85,Adidas Household 109,Groceries,Household,Unilever,2024-11-25,True
PRD00935,74.0,59.43,680.0,4.63,Puma Snack 266,Groceries,Snacks,Nivea,2023-02-10,True
PRD00936,839.54,598.41,381.0,4.34,Infinix Television 335,Electronics,Televisions,Generic,2024-12-01,True
PRD00937,77.58,271.71,218.0,3.42,Lenovo Fiction 776,Books & Stationery,Fiction,Samsung,2022-07-30,True
PRD00938,2902.76,2480.76,113.0,3.79,Nasco Printer 682,Computing,Printers,Unilever,2022-09-04,True
PRD00939,232.22,196.53,58.0,3.93,itel Gym Equipment 229,Sports & Fitness,Gym Equipment,HP,2022-10-11,True
