review_id,order_id,customer_id,product_id,review_timestamp,rating,review_title,review_text,helpful_votes,verified_purchase
REV0009829,ORD0016512,CUST005332,PRD00431,2026-06-10 11:49:30,3.0,Very good,Customer service resolved my issue quickly.,0.0,True
REV0004648,ORD0020645,CUST006738,PRD00353,2025-05-11 14:03:54,2.0,Highly recommend,Stopped working after two weeks of use.,2.0,True
REV0008470,ORD0056756,CUST018373,PRD00668,2025-06-09 20:18:12,5.0,Fast delivery,,3.0,True
REV0014155,ORD0023213,CUST007511,PRD01006,2026-07-08 06:24:20,5.0,Average,Item arrived later than the estimated date.,1.0,True
REV0000897,ORD0019120,CUST006207,PRD00875,2026-01-14 11:50:09,3.0,Average,Stopped working after two weeks of use.,0.0,True
REV0009804,ORD0008886,CUST002874,PRD00972,2025-08-21 21:55:28,5.0,,"Product works as expected, no complaints so far.",3.0,True
REV0007001,ORD0006995,CUST002247,PRD00448,2026-06-05 10:54:42,5.0,Average,Packaging was torn but the item is fine.,0.0,True
REV0001588,ORD0061132,CUST019814,PRD00802,2026-01-14 14:41:54,4.0,Excellent quality,Rider was polite and the package was sealed.,1.0,True
REV0006687,ORD0036010,CUST011681,PRD01195,2026-01-07 19:55:33,5.0,Would buy again,,2.0,True
REV0013559,ORD0055335,CUST017930,PRD01342,2025-08-11 05:20:10,3.0,Exactly what I wanted,Stopped working after two weeks of use.,3.0,True
REV0014782,ORD0016003,CUST005165,PRD00318,2026-05-06 15:51:04,4.0,Fast delivery,Item arrived later than the estimated date.,1.0,True
REV0001720,ORD0040729,CUST013236,PRD00384,2025-10-26 13:58:49,5.0,,Rider was polite and the package was sealed.,2.0,True
REV0006101,ORD0019612,CUST006391,PRD00257,2025-12-03 19:22:36,5.0,Highly recommend,,3.0,True
REV0003807,ORD0008555,CUST002774,PRD01036,2025-08-10 10:29:50,4.0,Value for money,Colour is slightly different from the pictures.,3.0,True
REV0008807,ORD0050554,CUST016344,PRD00470,2025-09-10 12:20:06,5.0,Poor packaging,Stopped working after two weeks of use.,2.0,True
REV0002505,ORD0031502,CUST010168,PRD00549,2025-06-02 21:59:49,4.0,Poor packaging,Setup was straightforward and it works well.,0.0,True
REV0012894,ORD0001617,CUST000500,PRD01299,2025-03-14 13:07:40,5.0,Exactly what I wanted,,4.0,True
REV0003962,ORD0048650,CUST015714,PRD00409,2025-09-17 16:28:47,3.0,Damaged on arrival,Rider was polite and the package was sealed.,3.0,True
REV0015448,ORD0039927,CUST012979,PRD00653,2026-04-18 23:40:16,4.0,Average,Quality is decent for the price paid.,2.0,True
REV0016404,ORD0045796,CUST014813,PRD01375,2025-08-20 18:59:05,4.0,Highly recommend,Packaging was torn but the item is fine.,0.0,True
REV0007037,ORD0024263,CUST007855,PRD00324,2026-01-24 08:31:35,3.0,Damaged on arrival,,1.0,True
REV0013757,ORD0034362,CUST011155,PRD01422,2026-03-18 08:33:09,4.0,,Customer service resolved my issue quickly.,1.0,True
REV0013248,ORD0054743,CUST017756,PRD01460,2025-08-29 11:05:00,3.0,Not as described,Quality is decent for the price paid.,1.0,True
REV0006079,ORD0011689,CUST003786,PRD00307,2025-05-05 06:37:36,3.0,Highly recommend,Quality is decent for the price paid.,2.0,True
REV0000891,ORD0037937,CUST012366,PRD01061,2025-03-10 20:09:55,,Poor packaging,Stopped working after two weeks of use.,1.0,True
REV0014078,ORD0022046,CUST007106,PRD00989,2026-07-27 17:34:06,,Would buy again,Colour is slightly different from the pictures.,1.0,True
REV0018000,ORD0019666,CUST006408,PRD00629,2025-12-09 19:00:32,5.0,Fast delivery,Setup was straightforward and it works well.,2.0,True
REV0004007,ORD0027102,CUST008779,PRD00103,2025-07-31 08:05:35,,Poor packaging,,2.0,True
REV0004940,ORD0035694,CUST011590,PRD01198,,4.0,Damaged on arrival,Quality is decent for the price paid.,0.0,True
REV0016911,ORD0009024,CUST002919,PRD00700,2026-01-24 15:17:14,,Exactly what I wanted,Setup was straightforward and it works well.,1.0,True
REV0014220,ORD0059347,CUST019236,PRD00132,2026-01-20 17:17:04,5.0,Poor packaging,Colour is slightly different from the pictures.,3.0,True
REV0005899,ORD0018960,CUST006145,PRD00859,2026-03-11 22:07:11,4.0,Very good,Quality is decent for the price paid.,3.0,True
REV0016476,ORD0033455,CUST010845,PRD00610,2025-06-01 10:32:06,,Damaged on arrival,"Product works as expected, no complaints so far.",0.0,True
REV0008552,ORD0016306,CUST005263,PRD00470,2025-12-05 13:32:31,3.0,Average,Colour is slightly different from the pictures.,3.0,True
REV0007617,ORD0040416,CUST013145,PRD00363,2025-11-29 14:14:42,,,Setup was straightforward and it works well.,2.0,True
REV0010992,ORD0045221,CUST014657,PRD01072,2025-03-26 16:39:55,4.0,Very good,Customer service resolved my issue quickly.,2.0,True
REV0000585,ORD0055688,CUST018047,PRD00454,2025-03-13 00:20:57,5.0,Fast delivery,Packaging was torn but the item is fine.,2.0,True
REV0011461,ORD0037270,CUST012112,PRD00956,2026-02-09 19:25:18,4.0,Poor packaging,Packaging was torn but the item is fine.,0.0,True
REV0003933,ORD0040061,CUST013009,PRD01333,2025-05-04 17:20:35,3.0,Would buy again,Customer service resolved my issue quickly.,1.0,True
REV0013158,ORD0036133,CUST011725,PRD01032,2026-07-25 14:30:20,3.0,Poor packaging,Item arrived later than the estimated date.,2.0,True
REV0001261,ORD0024212,CUST007839,PRD01411,2025-04-30 04:33:36,3.0,Poor packaging,Quality is decent for the price paid.,0.0,True
REV0015325,ORD0012967,CUST004187,PRD01304,2026-05-10 18:57:03,5.0,Delivery was slow,,0.0,True
REV0000311,ORD0006114,CUST002015,PRD00396,2026-01-09 16:07:23,4.0,Value for money,Colour is slightly different from the pictures.,2.0,True
REV0001717,ORD0034548,CUST011216,PRD01370,2026-06-01 13:07:11,5.0,Poor packaging,"Product works as expected, no complaints so far.",1.0,True
REV0011501,ORD0015012,CUST004859,PRD00672,2026-02-28 19:12:57,5.0,Very good,Setup was straightforward and it works well.,1.0,True
REV0006010,ORD0058753,CUST019028,PRD01097,2025-07-14 15:05:13,2.0,Not as described,Setup was straightforward and it works well.,1.0,True
REV0002053,ORD0040333,CUST013121,PRD00578,2026-06-06 19:41:04,3.0,Would buy again,,2.0,True
REV0015259,ORD0032371,CUST010478,PRD01454,2025-12-31 09:16:45,1.0,Damaged on arrival,Packaging was torn but the item is fine.,3.0,True
REV0004669,ORD0022562,CUST007283,PRD00910,2026-04-30 11:54:58,4.0,Average,"Product works as expected, no complaints so far.",4.0,True
REV0004299,ORD0036453,CUST011842,PRD01460,2025-10-23 18:54:52,4.0,Exactly what I wanted,Setup was straightforward and it works well.,1.0,True
REV0006647,ORD0015921,CUST005136,PRD00280,2026-04-07 12:59:23,5.0,Would buy again,,0.0,True
REV0003784,ORD0029070,CUST009391,PRD01276,2026-02-16 20:51:00,4.0,Would buy again,,0.0,True
REV0001009,ORD0031183,CUST010065,PRD00235,2025-07-18 22:29:24,5.0,Average,"Product works as expected, no complaints so far.",1.0,True
REV0007348,ORD0042876,CUST013895,PRD00139,2026-01-21 21:10:34,3.0,Very good,Packaging was torn but the item is fine.,2.0,True
REV0017332,ORD0051870,CUST016759,PRD00939,2026-02-12 03:23:31,4.0,Average,Quality is decent for the price paid.,4.0,True
REV0010378,ORD0059409,CUST019263,PRD00623,2025-07-18 11:47:25,1.0,Average,Setup was straightforward and it works well.,0.0,True
REV0007410,ORD0008516,CUST002761,PRD00859,2025-11-10 17:38:06,5.0,Poor packaging,Rider was polite and the package was sealed.,1.0,True
REV0011816,ORD0042326,CUST013730,PRD00392,2026-04-15 16:30:26,3.0,Damaged on arrival,Stopped working after two weeks of use.,1.0,True
REV0016536,ORD0044153,CUST014315,PRD00702,2025-12-25 09:47:04,,Value for money,Item arrived later than the estimated date.,1.0,True
REV0008384,ORD0017336,CUST005622,PRD01071,2026-04-13 21:20:19,5.0,Value for money,"Good value, I have ordered a second one.",1.0,True
REV0009879,ORD0045469,CUST014727,PRD01009,2026-03-27 19:32:52,4.0,Damaged on arrival,Setup was straightforward and it works well.,3.0,True
REV0013160,ORD0035571,CUST011546,PRD00275,2025-10-19 19:10:35,2.0,Fast delivery,Customer service resolved my issue quickly.,1.0,True
REV0014820,ORD0014112,CUST004550,PRD00764,2026-02-02 08:24:27,3.0,Exactly what I wanted,Packaging was torn but the item is fine.,3.0,True
REV0013027,ORD0037788,CUST012312,PRD01069,2025-10-19 11:38:17,2.0,Average,Stopped working after two weeks of use.,3.0,True
REV0004060,ORD0002907,CUST000937,PRD01185,2025-06-29 16:40:18,,Value for money,Item arrived later than the estimated date.,1.0,True
REV0012949,ORD0037011,CUST012016,PRD00837,,4.0,,Customer service resolved my issue quickly.,0.0,True
REV0000091,ORD0050363,CUST016287,PRD01308,2025-11-19 14:40:43,3.0,Excellent quality,Colour is slightly different from the pictures.,4.0,True
REV0001988,ORD0038676,CUST012577,PRD01077,2026-01-31 19:31:36,5.0,Damaged on arrival,Stopped working after two weeks of use.,0.0,True
REV0015920,ORD0003067,CUST000987,PRD01225,2026-06-28 19:20:03,4.0,Would buy again,"Product works as expected, no complaints so far.",1.0,True
REV0016830,ORD0051767,CUST016725,PRD00172,2025-03-03 10:41:30,3.0,Very good,Customer service resolved my issue quickly.,1.0,True
REV0016793,ORD0054912,CUST017822,PRD01065,2025-04-29 11:29:18,3.0,Damaged on arrival,,5.0,True
REV0007280,ORD0029835,CUST009650,PRD01120,2026-02-03 18:00:05,4.0,Highly recommend,Stopped working after two weeks of use.,1.0,True
REV0013163,ORD0027550,CUST008919,PRD00372,2025-12-23 23:59:19,4.0,Damaged on arrival,,2.0,True
REV0002673,ORD0045580,CUST014751,PRD00057,2025-12-25 09:40:48,5.0,Would buy again,Rider was polite and the package was sealed.,2.0,True
REV0011130,ORD0001164,CUST000349,PRD00556,2025-10-24 18:57:47,1.0,Very good,,1.0,True
REV0015945,ORD0055372,CUST017938,PRD00693,2026-04-17 14:05:33,3.0,Poor packaging,Setup was straightforward and it works well.,1.0,True
REV0009176,ORD0023728,CUST007677,PRD01433,2026-01-01 20:25:55,2.0,Damaged on arrival,Colour is slightly different from the pictures.,1.0,True
REV0007193,ORD0040547,CUST013175,PRD00714,2025-03-24 06:03:16,4.0,Not as described,Item arrived later than the estimated date.,1.0,True
REV0009518,ORD0027795,CUST008973,PRD00505,2026-02-28 06:56:46,2.0,Exactly what I wanted,Setup was straightforward and it works well.,3.0,True
REV0017688,ORD0011699,CUST003787,PRD00152,2026-05-03 16:17:29,3.0,Poor packaging,"Good value, I have ordered a second one.",2.0,True
REV0005044,ORD0061515,CUST019899,PRD00080,2026-01-19 03:10:15,5.0,Exactly what I wanted,Rider was polite and the package was sealed.,1.0,True
REV0014616,ORD0015940,CUST005141,PRD00658,2026-02-02 12:33:18,3.0,,"Good value, I have ordered a second one.",0.0,True
REV0008186,ORD0050775,CUST016422,PRD00336,2025-04-24 14:27:26,5.0,Average,Stopped working after two weeks of use.,5.0,True
REV0011407,ORD0012652,CUST004080,PRD01154,2025-12-05 15:12:40,4.0,Very good,"Good value, I have ordered a second one.",0.0,True
REV0005885,ORD0021671,CUST007009,PRD01083,2025-10-03 16:44:02,3.0,Highly recommend,Packaging was torn but the item is fine.,1.0,True
REV0002342,ORD0008594,CUST002786,PRD00970,2026-01-01 20:23:32,4.0,,Packaging was torn but the item is fine.,1.0,True
REV0016711,ORD0023389,CUST007572,PRD00514,2026-06-17 22:13:51,3.0,Highly recommend,Packaging was torn but the item is fine.,2.0,True
REV0011745,ORD0019579,CUST006374,PRD00068,2026-04-21 21:00:40,3.0,Very good,Packaging was torn but the item is fine.,2.0,True
REV0016988,ORD0027022,CUST008743,PRD01107,2026-02-22 09:20:14,4.0,Highly recommend,Customer service resolved my issue quickly.,1.0,True
REV0015641,ORD0031775,CUST010279,PRD00404,2025-09-25 22:19:22,3.0,Delivery was slow,Packaging was torn but the item is fine.,1.0,True
REV0013781,ORD0058556,CUST018961,PRD00505,2025-02-07 16:13:24,3.0,Not as described,Quality is decent for the price paid.,1.0,True
REV0013943,ORD0050115,CUST016214,PRD00836,2026-06-12 20:56:42,4.0,Excellent quality,Setup was straightforward and it works well.,2.0,True
REV0000628,ORD0039491,CUST012838,PRD00403,2025-12-15 20:48:41,5.0,Damaged on arrival,Colour is slightly different from the pictures.,1.0,True
REV0014741,ORD0029651,CUST009589,PRD00653,2026-07-10 19:06:01,3.0,Fast delivery,"Good value, I have ordered a second one.",0.0,True
REV0013140,ORD0056707,CUST018368,PRD01260,2025-05-17 08:10:40,3.0,Would buy again,Customer service resolved my issue quickly.,3.0,True
REV0013273,ORD0016037,CUST005175,PRD00531,2026-03-18 17:33:48,,Would buy again,Rider was polite and the package was sealed.,3.0,True
REV0012437,ORD0037053,CUST012032,PRD00259,2025-12-06 21:54:05,2.0,Very good,Colour is slightly different from the pictures.,0.0,True
REV0007546,ORD0026094,CUST008442,PRD00294,2026-01-12 23:48:01,3.0,Value for money,"Good value, I have ordered a second one.",2.0,True
REV0014260,ORD0003817,CUST001206,PRD00062,2026-05-02 16:26:06,5.0,Would buy again,"Good value, I have ordered a second one.",1.0,True
REV0004766,ORD0047027,CUST015202,PRD01338,2025-05-01 18:20:12,2.0,Excellent quality,Stopped working after two weeks of use.,1.0,True
REV0009794,ORD0020070,CUST006545,PRD01421,2025-09-01 11:27:28,2.0,Exactly what I wanted,Customer service resolved my issue quickly.,7.0,True
REV0003673,ORD0020224,CUST006584,PRD00189,2026-04-03 12:16:04,5.0,Exactly what I wanted,Setup was straightforward and it works well.,3.0,True
REV0000129,ORD0000079,CUST000022,PRD01438,2026-04-06 14:16:08,4.0,,,1.0,True
REV0016971,ORD0039762,CUST012939,PRD00270,2025-05-04 15:38:30,4.0,Average,Quality is decent for the price paid.,3.0,True
REV0015260,ORD0047215,CUST015250,PRD01366,2026-02-13 11:13:47,4.0,Delivery was slow,Item arrived later than the estimated date.,0.0,True
REV0017680,ORD0061412,CUST019877,PRD00844,2026-03-22 09:50:17,,Value for money,Rider was polite and the package was sealed.,1.0,True
REV0004183,ORD0008957,CUST002900,PRD00459,2025-10-21 14:54:45,,Highly recommend,,2.0,True
REV0007300,ORD0010603,CUST003409,PRD00824,2026-04-04 15:43:40,4.0,Highly recommend,Customer service resolved my issue quickly.,1.0,True
REV0013783,ORD0053970,CUST017479,PRD00452,2025-11-07 16:38:11,4.0,Fast delivery,Packaging was torn but the item is fine.,1.0,True
REV0012428,ORD0026978,CUST008736,PRD00946,2025-10-26 19:09:02,4.0,Not as described,Item arrived later than the estimated date.,3.0,True
REV0006996,ORD0037316,CUST012136,PRD01340,2026-04-06 18:12:56,5.0,,Rider was polite and the package was sealed.,0.0,True
REV0015707,ORD0022630,CUST007302,PRD00281,2025-12-24 17:47:51,4.0,Average,,0.0,True
REV0002399,ORD0020369,CUST006653,PRD01092,2025-04-14 12:16:25,4.0,Exactly what I wanted,Rider was polite and the package was sealed.,2.0,True
REV0006306,ORD0060633,CUST019657,PRD00034,2025-02-26 19:19:09,5.0,Would buy again,Setup was straightforward and it works well.,2.0,True
REV0015773,ORD0059330,CUST019231,PRD01274,2026-06-10 09:04:47,5.0,Delivery was slow,Colour is slightly different from the pictures.,0.0,True
REV0012393,ORD0001480,CUST000456,PRD00401,2025-11-29 10:54:23,5.0,Fast delivery,,4.0,True
REV0012748,ORD0000465,CUST000126,PRD01480,2026-05-16 08:15:59,4.0,Not as described,"Product works as expected, no complaints so far.",1.0,True
REV0001187,ORD0031009,CUST010007,PRD00862,2025-12-31 09:53:37,3.0,Excellent quality,"Good value, I have ordered a second one.",2.0,True
REV0015420,ORD0002664,CUST000856,PRD00634,2026-03-29 12:14:47,4.0,Not as described,Quality is decent for the price paid.,1.0,True
REV0010704,ORD0012468,CUST004027,PRD01460,,4.0,Damaged on arrival,Setup was straightforward and it works well.,2.0,True
REV0003355,ORD0061049,CUST019790,PRD01390,2026-07-04 06:39:51,3.0,Would buy again,"Product works as expected, no complaints so far.",2.0,True
REV0010170,ORD0045643,CUST014768,PRD00743,2025-11-05 19:27:57,2.0,Fast delivery,Colour is slightly different from the pictures.,3.0,True
REV0005315,ORD0052776,CUST017096,PRD01405,2025-07-05 19:05:09,4.0,Poor packaging,Colour is slightly different from the pictures.,3.0,True
REV0009221,ORD0043060,CUST013945,PRD00864,2025-09-15 09:15:56,4.0,Highly recommend,Colour is slightly different from the pictures.,4.0,True
REV0004248,ORD0038342,CUST012468,PRD00172,2025-10-21 22:03:50,5.0,Average,Packaging was torn but the item is fine.,3.0,True
REV0018516,ORD0026264,CUST008502,PRD00737,2025-08-28 14:34:09,3.0,Excellent quality,Stopped working after two weeks of use.,1.0,True
REV0011274,ORD0037085,CUST012048,PRD00025,2025-09-14 15:19:06,5.0,Poor packaging,Setup was straightforward and it works well.,0.0,True
REV0009108,ORD0005458,CUST001762,PRD01302,2025-07-01 06:07:09,4.0,Value for money,Rider was polite and the package was sealed.,2.0,True
REV0009498,ORD0050675,CUST016387,PRD00759,2026-04-16 09:15:23,3.0,Fast delivery,,1.0,True
REV0001097,ORD0037700,CUST012294,PRD00546,2026-01-22 16:46:51,3.0,Fast delivery,Setup was straightforward and it works well.,4.0,True
REV0011242,ORD0029722,CUST009608,PRD01018,2026-07-30 21:06:20,3.0,,Packaging was torn but the item is fine.,3.0,True
REV0006654,ORD0002165,CUST000678,PRD00367,2025-10-11 17:34:41,5.0,Fast delivery,,2.0,True
REV0011160,ORD0033033,CUST010697,PRD00944,2026-03-18 19:06:56,4.0,Poor packaging,Quality is decent for the price paid.,2.0,True
REV0001274,ORD0023829,CUST007710,PRD00392,2026-02-06 13:08:23,3.0,Value for money,"Good value, I have ordered a second one.",1.0,True
REV0005699,ORD0028950,CUST009358,PRD00832,2026-04-16 09:50:17,5.0,Poor packaging,"Good value, I have ordered a second one.",2.0,True
REV0014046,ORD0016839,CUST005436,PRD00801,2025-11-27 13:53:49,4.0,Excellent quality,Rider was polite and the package was sealed.,0.0,True
REV0008729,ORD0037515,CUST012216,PRD00505,2026-03-08 08:58:03,3.0,Average,Rider was polite and the package was sealed.,0.0,True
REV0010989,ORD0051501,CUST016642,PRD00801,2025-03-04 21:41:20,5.0,Excellent quality,Item arrived later than the estimated date.,1.0,True
REV0006798,ORD0055864,CUST018101,PRD01328,2025-09-11 13:30:12,,Would buy again,Item arrived later than the estimated date.,1.0,True
REV0009591,ORD0018945,CUST006138,PRD00785,2025-12-18 10:22:40,5.0,Average,Customer service resolved my issue quickly.,6.0,True
REV0006616,ORD0052627,CUST017050,PRD01203,2025-06-05 13:29:56,4.0,Excellent quality,Rider was polite and the package was sealed.,1.0,True
REV0003359,ORD0007384,CUST002376,PRD00752,2025-11-24 18:27:28,2.0,Would buy again,Customer service resolved my issue quickly.,4.0,True
REV0007756,ORD0037510,CUST012214,PRD00546,2026-06-13 03:07:00,2.0,,Setup was straightforward and it works well.,2.0,True
REV0000184,ORD0033317,CUST010798,PRD00542,2025-10-20 08:21:00,3.0,Very good,Customer service resolved my issue quickly.,2.0,True
REV0014156,ORD0033082,CUST010713,PRD00944,2025-09-27 18:58:42,3.0,Damaged on arrival,"Product works as expected, no complaints so far.",4.0,True
REV0015016,ORD0008035,CUST002587,PRD01353,2025-12-24 12:11:38,3.0,Very good,"Good value, I have ordered a second one.",2.0,True
REV0017385,ORD0052178,CUST016882,PRD01165,2025-12-27 16:29:44,5.0,Fast delivery,Packaging was torn but the item is fine.,4.0,True
REV0009115,ORD0014979,CUST004847,PRD00484,2025-06-06 21:38:54,3.0,Average,,1.0,True
REV0015616,ORD0042862,CUST013894,PRD00430,2026-07-06 15:23:09,4.0,Exactly what I wanted,"Product works as expected, no complaints so far.",1.0,True
REV0004006,ORD0043926,CUST014233,PRD00848,2025-12-19 16:04:33,3.0,Not as described,Colour is slightly different from the pictures.,2.0,True
REV0006514,ORD0024083,CUST007788,PRD00617,2026-04-27 15:46:55,5.0,Would buy again,"Good value, I have ordered a second one.",1.0,True
REV0004568,ORD0030667,CUST009914,PRD01023,2025-08-15 15:50:27,4.0,Value for money,Setup was straightforward and it works well.,4.0,True
REV0013256,ORD0030678,CUST009917,PRD00670,2025-03-14 10:58:39,4.0,Damaged on arrival,Setup was straightforward and it works well.,4.0,True
REV0006604,ORD0004117,CUST001340,PRD00087,2025-08-20 18:27:54,3.0,Fast delivery,"Good value, I have ordered a second one.",2.0,True
REV0010687,ORD0026249,CUST008501,PRD01347,2025-02-20 08:57:05,4.0,Would buy again,Colour is slightly different from the pictures.,0.0,True
REV0010849,ORD0038618,CUST012559,PRD00459,2026-01-07 18:53:19,4.0,Would buy again,Packaging was torn but the item is fine.,0.0,True
REV0017280,ORD0009874,CUST003179,PRD01338,2025-11-24 00:42:41,4.0,Delivery was slow,Customer service resolved my issue quickly.,2.0,True
REV0016431,ORD0038499,CUST012523,PRD01342,2026-04-03 18:04:51,3.0,,Setup was straightforward and it works well.,2.0,True
REV0001962,ORD0024254,CUST007851,PRD00795,2026-06-24 12:51:31,5.0,Fast delivery,Item arrived later than the estimated date.,2.0,True
REV0004993,ORD0053027,CUST017184,PRD00216,2026-05-27 11:06:00,4.0,Poor packaging,Customer service resolved my issue quickly.,1.0,True
REV0004892,ORD0056532,CUST018319,PRD00731,2025-12-31 07:47:09,3.0,Would buy again,"Good value, I have ordered a second one.",2.0,True
REV0008040,ORD0003466,CUST001090,PRD01344,2026-02-05 04:25:17,4.0,Not as described,"Product works as expected, no complaints so far.",2.0,True
REV0005870,ORD0035156,CUST011420,PRD00928,2026-05-05 07:07:43,4.0,,,1.0,True
REV0009571,ORD0011164,CUST003608,PRD00471,2025-12-24 08:52:19,3.0,Exactly what I wanted,Rider was polite and the package was sealed.,0.0,True
REV0006227,ORD0022712,CUST007327,PRD00566,2026-05-13 22:17:24,3.0,Delivery was slow,"Product works as expected, no complaints so far.",2.0,True
REV0016470,ORD0056756,CUST018373,PRD01310,2025-06-16 20:18:12,4.0,Exactly what I wanted,"Good value, I have ordered a second one.",2.0,True
REV0010940,ORD0006919,CUST002224,PRD00161,2025-06-10 07:21:49,5.0,Would buy again,"Good value, I have ordered a second one.",0.0,True
REV0015575,ORD0000761,CUST000210,PRD00585,2026-05-23 19:07:59,5.0,Value for money,Setup was straightforward and it works well.,1.0,True
REV0001252,ORD0039904,CUST012973,PRD00848,2026-06-23 23:38:31,4.0,Not as described,Item arrived later than the estimated date.,0.0,True
REV0003177,ORD0009719,CUST003134,PRD01125,2026-03-30 11:02:36,4.0,Excellent quality,"Good value, I have ordered a second one.",3.0,True
REV0013265,ORD0037810,CUST012322,PRD01203,2025-09-20 12:31:08,5.0,Highly recommend,Rider was polite and the package was sealed.,2.0,True
REV0003360,ORD0005067,CUST001624,PRD00415,2025-09-13 11:23:11,4.0,Damaged on arrival,Item arrived later than the estimated date.,2.0,True
REV0015124,ORD0004603,CUST001491,PRD00053,2026-01-18 19:37:40,5.0,Average,Setup was straightforward and it works well.,2.0,True
REV0014096,ORD0025543,CUST008256,PRD00943,2025-09-20 16:01:42,3.0,Value for money,Item arrived later than the estimated date.,3.0,True
REV0013581,ORD0004969,CUST001600,PRD00165,2025-11-07 18:30:15,3.0,Fast delivery,Stopped working after two weeks of use.,1.0,True
REV0018401,ORD0041969,CUST013625,PRD00770,2025-08-27 11:02:09,5.0,Average,Customer service resolved my issue quickly.,0.0,True
REV0017611,ORD0036282,CUST011779,PRD00241,2025-01-18 12:48:10,5.0,Exactly what I wanted,Quality is decent for the price paid.,2.0,True
REV0006321,ORD0017529,CUST005669,PRD01014,2026-07-05 14:07:21,2.0,Exactly what I wanted,"Product works as expected, no complaints so far.",1.0,True
REV0011482,ORD0028399,CUST009186,PRD00752,2025-02-11 12:07:37,4.0,Fast delivery,Quality is decent for the price paid.,2.0,True
REV0015956,ORD0051810,CUST016737,PRD00768,2025-10-26 07:19:56,4.0,Value for money,Customer service resolved my issue quickly.,1.0,True
REV0007412,ORD0007645,CUST002454,PRD00855,2025-12-22 22:15:55,4.0,Excellent quality,"Product works as expected, no complaints so far.",1.0,True
REV0007539,ORD0056568,CUST018323,PRD00681,2025-06-28 22:05:03,4.0,Highly recommend,Customer service resolved my issue quickly.,2.0,True
REV0012581,ORD0032562,CUST010546,PRD00718,2026-07-14 16:11:09,3.0,,Rider was polite and the package was sealed.,3.0,True
REV0017906,ORD0036739,CUST011927,PRD00421,2026-06-04 20:33:52,,Would buy again,Stopped working after two weeks of use.,1.0,True
REV0014964,ORD0015648,CUST005042,PRD00525,2026-04-26 16:26:42,3.0,Damaged on arrival,"Good value, I have ordered a second one.",1.0,True
REV0012226,ORD0049538,CUST016010,PRD00369,2026-07-25 09:38:26,4.0,Very good,"Good value, I have ordered a second one.",1.0,True
REV0001052,ORD0002565,CUST000834,PRD00765,2025-05-18 09:00:00,4.0,Would buy again,Rider was polite and the package was sealed.,1.0,True
REV0012262,ORD0019140,CUST006217,PRD00244,2026-05-09 10:26:34,3.0,Average,Stopped working after two weeks of use.,0.0,True
REV0015430,ORD0005710,CUST001860,PRD01369,2026-01-01 17:50:25,4.0,,Packaging was torn but the item is fine.,2.0,True
REV0009222,ORD0016113,CUST005195,PRD00172,2025-12-25 00:54:28,4.0,Exactly what I wanted,Item arrived later than the estimated date.,1.0,True
REV0008465,ORD0010991,CUST003548,PRD01290,2025-02-09 21:58:29,4.0,Exactly what I wanted,Customer service resolved my issue quickly.,1.0,True
REV0010235,ORD0036918,CUST011981,PRD00240,2025-04-14 23:10:00,4.0,Poor packaging,,1.0,True
REV0004764,ORD0022941,CUST007415,PRD00724,2025-06-02 09:52:36,,Excellent quality,Packaging was torn but the item is fine.,0.0,True
REV0009063,ORD0021151,CUST006882,PRD00009,2025-06-17 19:20:22,2.0,Very good,"Product works as expected, no complaints so far.",1.0,True
REV0001875,ORD0008256,CUST002661,PRD00737,2026-07-11 20:49:03,4.0,Very good,,1.0,True
REV0014489,ORD0051993,CUST016815,PRD00730,2025-03-25 21:22:08,5.0,Damaged on arrival,Customer service resolved my issue quickly.,0.0,True
REV0009279,ORD0044328,CUST014370,PRD01494,2025-11-14 22:26:08,,,Stopped working after two weeks of use.,4.0,True
REV0017868,ORD0018572,CUST006021,PRD00130,2026-07-14 11:44:19,5.0,Excellent quality,Colour is slightly different from the pictures.,1.0,True
REV0007283,ORD0052991,CUST017171,PRD00411,2026-02-26 18:51:29,4.0,Value for money,Rider was polite and the package was sealed.,3.0,True
REV0011413,ORD0043713,CUST014150,PRD00557,2025-04-25 05:22:28,4.0,Damaged on arrival,Setup was straightforward and it works well.,0.0,True
REV0009009,ORD0011594,CUST003756,PRD00263,2025-12-08 08:18:51,4.0,Highly recommend,Setup was straightforward and it works well.,3.0,True
REV0007000,ORD0023797,CUST007705,PRD00895,2025-12-18 08:21:04,4.0,Highly recommend,Packaging was torn but the item is fine.,1.0,True
REV0016251,ORD0017367,CUST005631,PRD00559,2025-03-15 21:50:37,3.0,,Packaging was torn but the item is fine.,1.0,True
REV0013683,ORD0014287,CUST004609,PRD00507,2025-07-10 20:54:09,2.0,Value for money,Quality is decent for the price paid.,2.0,True
REV0004323,ORD0017115,CUST005540,PRD00501,2026-06-14 21:55:43,4.0,Highly recommend,Item arrived later than the estimated date.,1.0,True
REV0018252,ORD0034714,CUST011288,PRD01304,2026-04-25 12:06:54,,Damaged on arrival,Setup was straightforward and it works well.,1.0,True
REV0009449,ORD0043256,CUST014004,PRD01474,2025-07-17 20:28:25,4.0,Poor packaging,Stopped working after two weeks of use.,3.0,True
REV0005832,ORD0041228,CUST013385,PRD00889,2025-07-31 15:27:38,5.0,Average,Quality is decent for the price paid.,2.0,True
REV0017172,ORD0056520,CUST018319,PRD00311,2026-07-11 10:57:24,2.0,Poor packaging,Rider was polite and the package was sealed.,3.0,True
